a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
-999.0,386.9823913574219,180.98239135742188,206,2100,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,670.8156204223633,392.8156204223633,278,2100,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,660.0333099365234,332.03330993652344,328,2100,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.64315032958984,137.64315032958984,111,2101,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,368.0925750732422,155.0925750732422,213,2101,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,615.248649597168,331.24864959716797,284,2101,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,772.2274475097656,436.2274475097656,336,2101,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,243.6260986328125,133.6260986328125,110,2102,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,420.3108215332031,213.31082153320312,207,2102,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,519.1472873687744,242.1472873687744,277,2102,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,720.5267715454102,390.52677154541016,330,2102,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,221.41351318359375,113.41351318359375,108,2103,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.0459442138672,204.0459442138672,215,2103,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,588.7928733825684,310.79287338256836,278,2103,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,590.5811767578125,262.5811767578125,328,2103,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,217.9833221435547,107.98332214355469,110,2104,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,312.0769500732422,87.07695007324219,225,2104,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,602.162425994873,316.16242599487305,286,2104,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,705.8313369750977,379.83133697509766,326,2104,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,269.1612548828125,156.1612548828125,113,2105,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,318.3800506591797,115.38005065917969,203,2105,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,509.83419036865234,225.83419036865234,284,2105,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,674.9417304992676,339.9417304992676,335,2105,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,265.6529846191406,148.65298461914062,117,2106,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,342.03997802734375,118.03997802734375,224,2106,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.6318511962891,250.63185119628906,286,2106,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,646.4669227600098,312.46692276000977,334,2106,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,232.1889877319336,125.1889877319336,107,2107,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,356.4568176269531,152.45681762695312,204,2107,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,583.8387298583984,303.83872985839844,280,2107,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,655.6115474700928,324.6115474700928,331,2107,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,220.4818115234375,114.4818115234375,106,2108,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,330.9478759765625,125.9478759765625,205,2108,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,531.1427974700928,244.14279747009277,287,2108,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,731.1410140991211,397.1410140991211,334,2108,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.12586212158203,138.12586212158203,111,2109,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,403.0223922729492,196.02239227294922,207,2109,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,523.7356662750244,248.7356662750244,275,2109,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,652.610969543457,327.61096954345703,325,2109,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.00177001953125,137.00177001953125,109,211,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,403.0369567871094,198.03695678710938,205,211,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,598.627140045166,324.627140045166,274,211,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,811.2346382141113,488.2346382141113,323,211,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,219.15472412109375,120.15472412109375,99,2110,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,390.54718017578125,190.54718017578125,200,2110,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,590.4515743255615,315.4515743255615,275,2110,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,643.9189033508301,320.9189033508301,323,2110,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,211.67848205566406,109.67848205566406,102,2111,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,339.04215240478516,136.04215240478516,203,2111,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,535.1542663574219,251.15426635742188,284,2111,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,658.6710815429688,314.67108154296875,344,2111,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.181640625,124.181640625,112,2112,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,424.8238525390625,222.8238525390625,202,2112,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,480.0175151824951,219.01751518249512,261,2112,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,612.6267852783203,304.6267852783203,308,2112,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.42292022705078,125.42292022705078,111,2113,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,412.5727787017822,193.57277870178223,219,2113,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,603.5677108764648,319.56771087646484,284,2113,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,815.3746700286865,480.3746700286865,335,2113,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,264.1338195800781,148.13381958007812,116,2114,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,370.58970642089844,156.58970642089844,214,2114,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,526.5166130065918,240.5166130065918,286,2114,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,657.2667770385742,319.2667770385742,338,2114,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,235.55303955078125,129.55303955078125,106,2115,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,416.7652282714844,204.76522827148438,212,2115,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,557.6296234130859,278.62962341308594,279,2115,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,736.1228408813477,404.12284088134766,332,2115,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,239.63251495361328,130.63251495361328,109,2116,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.38067626953125,195.38067626953125,204,2116,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,565.2440376281738,288.2440376281738,277,2116,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,678.7828388214111,351.78283882141113,327,2116,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,233.7908706665039,122.7908706665039,111,2117,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,408.1154556274414,197.1154556274414,211,2117,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.5531234741211,267.5531234741211,269,2117,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,653.2283916473389,330.22839164733887,323,2117,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.0711669921875,136.0711669921875,108,2118,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,379.61265563964844,172.61265563964844,207,2118,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,524.9621429443359,260.96214294433594,264,2118,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,705.7225646972656,389.7225646972656,316,2118,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.77700805664062,128.77700805664062,110,2119,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,375.3994598388672,172.3994598388672,203,2119,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,611.8855400085449,345.8855400085449,266,2119,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,778.1407012939453,460.1407012939453,318,2119,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,253.50051879882812,143.50051879882812,110,212,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.48123931884766,196.48123931884766,203,212,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,581.6679649353027,312.66796493530273,269,212,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,698.2140865325928,375.2140865325928,323,212,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,240.95278930664062,129.95278930664062,111,2120,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,429.1142272949219,214.11422729492188,215,2120,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,558.608980178833,273.608980178833,285,2120,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,654.0546817779541,323.0546817779541,331,2120,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,252.1093521118164,139.1093521118164,113,2121,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,391.8914794921875,181.8914794921875,210,2121,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.7284049987793,250.7284049987793,286,2121,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,665.33740234375,333.33740234375,332,2121,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,245.51773071289062,145.51773071289062,100,2122,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,387.95947265625,195.95947265625,192,2122,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,603.4758186340332,341.4758186340332,262,2122,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,794.3962593078613,480.3962593078613,314,2122,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,262.1106872558594,146.11068725585938,116,2123,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,381.38130950927734,172.38130950927734,209,2123,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,445.9454650878906,173.94546508789062,272,2123,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,635.0992298126221,314.09922981262207,321,2123,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,224.6728973388672,117.67289733886719,107,2124,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,413.3985900878906,194.39859008789062,219,2124,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.5573120117188,264.55731201171875,272,2124,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,811.531888961792,478.531888961792,333,2124,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.07495880126953,139.07495880126953,109,2125,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,401.54608154296875,188.54608154296875,213,2125,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,509.99778747558594,229.99778747558594,280,2125,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,637.0579509735107,306.05795097351074,331,2125,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.9849853515625,145.9849853515625,104,2126,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,410.4352035522461,213.4352035522461,197,2126,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,603.8890228271484,339.88902282714844,264,2126,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,745.375280380249,440.375280380249,305,2126,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.3370361328125,132.3370361328125,110,2127,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,369.02355194091797,162.02355194091797,207,2127,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,551.2007713317871,273.2007713317871,278,2127,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,639.5990753173828,309.5990753173828,330,2127,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.66400146484375,140.66400146484375,108,2128,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,315.2164001464844,103.21640014648438,212,2128,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.1573295593262,253.15732955932617,285,2128,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,791.7139053344727,466.71390533447266,325,2128,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,293.4886016845703,180.4886016845703,113,2129,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,359.06861114501953,146.06861114501953,213,2129,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,502.12968826293945,228.12968826293945,274,2129,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,749.9334869384766,425.93348693847656,324,2129,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,254.45785522460938,139.45785522460938,115,213,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,431.1174774169922,221.1174774169922,210,213,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,508.6283874511719,234.62838745117188,274,213,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,659.2030639648438,340.20306396484375,319,213,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,229.34075927734375,122.34075927734375,107,2130,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,430.3934326171875,226.3934326171875,204,2130,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,552.3303985595703,272.3303985595703,280,2130,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,723.536376953125,403.536376953125,320,2130,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,263.00535583496094,145.00535583496094,118,2131,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,389.20032501220703,174.20032501220703,215,2131,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,509.17279052734375,225.17279052734375,284,2131,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,624.472785949707,287.47278594970703,337,2131,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.25047302246094,133.25047302246094,111,2132,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,449.67250061035156,238.67250061035156,211,2132,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,473.0613899230957,191.0613899230957,282,2132,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,722.4490356445312,392.44903564453125,330,2132,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.35550689697266,139.35550689697266,111,2133,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.8695373535156,187.86953735351562,212,2133,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,555.5561542510986,270.55615425109863,285,2133,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,723.2807598114014,380.28075981140137,343,2133,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.1935272216797,132.1935272216797,110,2134,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.91156005859375,198.91156005859375,202,2134,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,532.3698043823242,257.3698043823242,275,2134,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,566.5756988525391,236.57569885253906,330,2134,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.49908447265625,144.49908447265625,116,2135,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.42197608947754,177.42197608947754,223,2135,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,444.70228576660156,152.70228576660156,292,2135,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,722.7845993041992,374.7845993041992,348,2135,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,258.4732971191406,142.47329711914062,116,2136,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,398.75682830810547,183.75682830810547,215,2136,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,541.2091217041016,252.20912170410156,289,2136,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,753.3435230255127,420.3435230255127,333,2136,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,258.85618591308594,152.85618591308594,106,2137,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,440.9162139892578,226.9162139892578,214,2137,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,516.3327026367188,228.33270263671875,288,2137,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,725.5023765563965,395.5023765563965,330,2137,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,264.8811340332031,149.88113403320312,115,2138,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,360.0629539489746,141.0629539489746,219,2138,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,652.7641830444336,369.7641830444336,283,2138,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,740.2433319091797,408.2433319091797,332,2138,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.01524353027344,131.01524353027344,110,2139,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,379.14257049560547,170.14257049560547,209,2139,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,572.3300170898438,284.33001708984375,288,2139,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,663.9514751434326,326.9514751434326,337,2139,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.7784423828125,126.7784423828125,112,214,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,409.4707946777344,205.47079467773438,204,214,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,487.6898765563965,213.68987655639648,274,214,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,622.2854804992676,292.2854804992676,330,214,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.9666290283203,143.9666290283203,117,2140,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,358.97442626953125,142.97442626953125,216,2140,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,476.7161045074463,189.7161045074463,287,2140,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,634.5510120391846,295.55101203918457,339,2140,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,234.41635131835938,124.41635131835938,110,2141,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,345.477294921875,131.477294921875,214,2141,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,651.9352607727051,373.9352607727051,278,2141,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,749.5694122314453,421.5694122314453,328,2141,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,230.4665756225586,121.4665756225586,109,2142,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,425.56549072265625,221.56549072265625,204,2142,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,551.8032703399658,278.8032703399658,273,2142,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,654.2452354431152,336.24523544311523,318,2142,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,231.74758911132812,121.74758911132812,110,2143,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,430.22509765625,222.22509765625,208,2143,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,499.3884906768799,216.38849067687988,283,2143,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,663.357105255127,325.35710525512695,338,2143,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.7605438232422,128.7605438232422,114,2144,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,359.59923553466797,148.59923553466797,211,2144,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,482.8374786376953,190.8374786376953,292,2144,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,712.8654479980469,362.8654479980469,350,2144,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.58028411865234,133.58028411865234,115,2145,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,343.1261291503906,132.12612915039062,211,2145,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,486.55152130126953,200.55152130126953,286,2145,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,571.5890693664551,241.58906936645508,330,2145,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.0553436279297,141.0553436279297,114,2146,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,424.04766845703125,213.04766845703125,211,2146,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,532.3255462646484,265.32554626464844,267,2146,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,825.4575710296631,524.4575710296631,301,2146,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.3511962890625,134.3511962890625,110,2147,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.7693634033203,191.7693634033203,209,2147,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,533.916088104248,259.91608810424805,274,2147,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,618.2090282440186,293.20902824401855,325,2147,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.5697479248047,135.5697479248047,109,2148,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,348.8133239746094,145.81332397460938,203,2148,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,469.5261287689209,198.5261287689209,271,2148,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,665.4029235839844,337.4029235839844,328,2148,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.06036376953125,136.06036376953125,111,2149,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,401.4968032836914,194.4968032836914,207,2149,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,557.3740921020508,270.3740921020508,287,2149,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,721.4216651916504,388.4216651916504,333,2149,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,218.3008575439453,113.30085754394531,105,215,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,471.8824462890625,259.8824462890625,212,215,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,670.8308448791504,393.8308448791504,277,215,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,735.2248420715332,408.2248420715332,327,215,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,231.789794921875,124.789794921875,107,2150,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,415.171630859375,207.171630859375,208,2150,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,543.8895454406738,260.8895454406738,283,2150,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,669.670295715332,334.67029571533203,335,2150,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.41921997070312,129.41921997070312,108,2151,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,383.03662109375,175.03662109375,208,2151,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,573.4591274261475,296.45912742614746,277,2151,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,567.2830944061279,236.28309440612793,331,2151,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.4319610595703,141.4319610595703,115,2152,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,430.9388427734375,216.9388427734375,214,2152,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,612.5927124023438,324.59271240234375,288,2152,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,708.8209819793701,375.8209819793701,333,2152,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.04132080078125,129.04132080078125,107,2153,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.9322280883789,190.9322280883789,209,2153,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,563.4868698120117,281.4868698120117,282,2153,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,706.829439163208,389.829439163208,317,2153,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.21636962890625,142.21636962890625,108,2154,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,402.6582260131836,191.6582260131836,211,2154,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,537.2083969116211,264.2083969116211,273,2154,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,646.3840637207031,332.3840637207031,314,2154,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,259.73746490478516,142.73746490478516,117,2155,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,381.6810989379883,166.68109893798828,215,2155,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,532.3304748535156,252.33047485351562,280,2155,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,613.1050872802734,289.10508728027344,324,2155,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,253.5896759033203,142.5896759033203,111,2156,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,379.830078125,153.830078125,226,2156,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,529.3586044311523,237.35860443115234,292,2156,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,635.4261322021484,301.42613220214844,334,2156,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.3748016357422,132.3748016357422,110,2157,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,405.6354064941406,191.63540649414062,214,2157,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,529.326639175415,244.32663917541504,285,2157,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,653.2103576660156,317.2103576660156,336,2157,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.044189453125,134.044189453125,108,2158,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.8848342895508,199.88483428955078,220,2158,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,595.051887512207,314.05188751220703,281,2158,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,657.0977210998535,327.0977210998535,330,2158,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.10289001464844,132.10289001464844,110,2159,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,364.4905319213867,147.49053192138672,217,2159,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,537.4999370574951,248.49993705749512,289,2159,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,718.0321216583252,393.0321216583252,325,2159,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,221.53564453125,116.53564453125,105,216,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,416.2007751464844,217.20077514648438,199,216,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,551.9765319824219,279.9765319824219,272,216,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,633.4442939758301,312.4442939758301,321,216,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,257.7269744873047,142.7269744873047,115,2160,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,367.8485641479492,160.84856414794922,207,2160,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,506.44438552856445,232.44438552856445,274,2160,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,674.7044982910156,346.7044982910156,328,2160,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,220.281982421875,110.281982421875,110,2161,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,418.84141540527344,212.84141540527344,206,2161,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,636.2307319641113,353.2307319641113,283,2161,15,0.5,1000.0,Pseudolikelihood one-parameter
