a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
9.723185217380527,367.44068682193756,246.44068682193756,121,1,5,0.5,1000.0,Pseudolikelihood
-999.0,553.2044373821465,246.44068682193756,121,1,5,0.5,1000.0,Turing Geometric
-999.0,130.0289425906432,246.44068682193756,121,1,5,0.5,1000.0,Huggins
-999.0,360.125,246.44068682193756,121,1,5,0.5,1000.0,Schnabel
-999.0,312.6756839508589,246.44068682193756,121,1,5,0.5,1000.0,Zelterman
-999.0,280.73333333333335,246.44068682193756,121,1,5,0.5,1000.0,Jackknife k = 4
-999.0,268.6166666666667,246.44068682193756,121,1,5,0.5,1000.0,Jackknife k = 3
-999.0,280.73333333333335,246.44068682193756,121,1,5,0.5,1000.0,Jackknife k = 5
-999.0,632.6923618391056,246.44068682193756,121,1,5,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,262.77025354608014,246.44068682193756,121,1,5,0.5,1000.0,Turing
-999.0,242.25,246.44068682193756,121,1,5,0.5,1000.0,Jackknife k = 2
-999.0,196.2,246.44068682193756,121,1,5,0.5,1000.0,Jackknife k = 1
-999.0,313.0869565217391,246.44068682193756,121,1,5,0.5,1000.0,Chao
4.093613281250001,407.021484375,209.021484375,198,1,10,0.5,1000.0,Pseudolikelihood
-999.0,593.0177757722668,209.021484375,198,1,10,0.5,1000.0,Turing Geometric
-999.0,202.55600269253887,209.021484375,198,1,10,0.5,1000.0,Huggins
-999.0,394.21176470588233,209.021484375,198,1,10,0.5,1000.0,Schnabel
-999.0,425.13331236891304,209.021484375,198,1,10,0.5,1000.0,Zelterman
-999.0,477.4152777777778,209.021484375,198,1,10,0.5,1000.0,Jackknife k = 4
-999.0,445.97361111111104,209.021484375,198,1,10,0.5,1000.0,Jackknife k = 3
-999.0,495.9752976190475,209.021484375,198,1,10,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,209.021484375,198,1,10,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,332.99841648802465,209.021484375,198,1,10,0.5,1000.0,Turing
-999.0,395.9333333333333,209.021484375,198,1,10,0.5,1000.0,Jackknife k = 2
-999.0,318.6,209.021484375,198,1,10,0.5,1000.0,Jackknife k = 1
-999.0,411.76190476190476,209.021484375,198,1,10,0.5,1000.0,Chao
2.871316070556641,479.1675720214844,216.16757202148438,263,1,15,0.5,1000.0,Pseudolikelihood
-999.0,667.6677904834389,216.16757202148438,263,1,15,0.5,1000.0,Turing Geometric
-999.0,266.20524382637825,216.16757202148438,263,1,15,0.5,1000.0,Huggins
-999.0,434.7032258064516,216.16757202148438,263,1,15,0.5,1000.0,Schnabel
-999.0,502.63801695765676,216.16757202148438,263,1,15,0.5,1000.0,Zelterman
-999.0,600.5051892551893,216.16757202148438,263,1,15,0.5,1000.0,Jackknife k = 4
-999.0,564.1252747252747,216.16757202148438,263,1,15,0.5,1000.0,Jackknife k = 3
-999.0,622.8835331335332,216.16757202148438,263,1,15,0.5,1000.0,Jackknife k = 5
-999.0,Nonsequential frequencies,216.16757202148438,263,1,15,0.5,1000.0,Conway-Maxwell-Poisson
-999.0,399.68856243418253,216.16757202148438,263,1,15,0.5,1000.0,Turing
-999.0,506.31428571428575,216.16757202148438,263,1,15,0.5,1000.0,Jackknife k = 2
-999.0,414.2,216.16757202148438,263,1,15,0.5,1000.0,Jackknife k = 1
-999.0,481.7,216.16757202148438,263,1,15,0.5,1000.0,Chao
