a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
0.9772860125603128,312.85359060924475,775.8535906092447,463,183,30,0.5,1000,Beta-binomial
0.8278784892145223,348.84598272082627,854.8459827208262,506,183,35,0.5,1000,Beta-binomial
0.17004432895545757,391.73051868456497,935.7305186845649,544,183,40,0.5,1000,Beta-binomial
0.26114783736961683,356.1050712879167,912.1050712879166,556,183,45,0.5,1000,Beta-binomial
0.19779569006151562,326.25677283507866,901.2567728350787,575,183,50,0.5,1000,Beta-binomial
0.15753046994123288,1327.3625754706716,1362.3625754706716,35,184,5,0.5,1000,Beta-binomial
0.20331035341196976,1239.4265309524517,1385.4265309524517,146,184,10,0.5,1000,Beta-binomial
0.28817456139511877,1163.670864785387,1404.670864785387,241,184,15,0.5,1000,Beta-binomial
0.2592191886904465,1087.4653386622088,1370.4653386622088,283,184,20,0.5,1000,Beta-binomial
0.39369918384979286,697.925430333093,1032.9254303330931,335,184,25,0.5,1000,Beta-binomial
0.41987988234514806,615.8405944269936,976.8405944269936,361,184,30,0.5,1000,Beta-binomial
0.33591902590575473,771.730404577905,1176.7304045779051,405,184,35,0.5,1000,Beta-binomial
0.3313646615411269,777.8236500384073,1213.8236500384073,436,184,40,0.5,1000,Beta-binomial
0.3111346009763619,795.6333229694251,1255.633322969425,460,184,45,0.5,1000,Beta-binomial
0.2153330321873004,1134.4417422235392,1634.4417422235392,500,184,50,0.5,1000,Beta-binomial
0.02331059876461566,2618.015438968504,2798.015438968504,180,185,5,0.5,1000,Beta-binomial
0.16836728621087424,1082.1862964620523,1307.1862964620523,225,185,10,0.5,1000,Beta-binomial
0.4825772830767718,532.2296579843616,814.2296579843616,282,185,15,0.5,1000,Beta-binomial
0.022988084836309014,2710.742987166572,3077.742987166572,367,185,20,0.5,1000,Beta-binomial
0.08882964290126252,2365.3719112726503,2776.3719112726503,411,185,25,0.5,1000,Beta-binomial
0.2366323869832639,802.7630168398719,1251.7630168398719,449,185,30,0.5,1000,Beta-binomial
0.2526032833511797,652.4460514116444,1132.4460514116445,480,185,35,0.5,1000,Beta-binomial
0.24421247168810176,680.9977112310366,1171.9977112310366,491,185,40,0.5,1000,Beta-binomial
0.250786635550841,651.6239687763249,1161.623968776325,510,185,45,0.5,1000,Beta-binomial
0.2243760435997912,702.879267776235,1231.8792677762349,529,185,50,0.5,1000,Beta-binomial
1.3160194451222667,348.50428009561625,451.50428009561625,103,186,5,0.5,1000,Beta-binomial
0.1342744517086093,2682.424036706393,2899.424036706393,217,186,10,0.5,1000,Beta-binomial
0.1959522679004952,1653.2114239739028,1922.2114239739028,269,186,15,0.5,1000,Beta-binomial
0.5175716271803467,691.0149070711499,1027.01490707115,336,186,20,0.5,1000,Beta-binomial
0.9129834452805201,378.5480233534725,743.5480233534724,365,186,25,0.5,1000,Beta-binomial
0.6618156991700406,448.6097591929421,866.6097591929421,418,186,30,0.5,1000,Beta-binomial
0.5196252906531615,494.44147453441656,941.4414745344166,447,186,35,0.5,1000,Beta-binomial
0.5280478738297334,454.6816046955561,931.6816046955561,477,186,40,0.5,1000,Beta-binomial
0.5571929806031398,409.91762129065035,906.9176212906503,497,186,45,0.5,1000,Beta-binomial
0.5626004944000141,399.07538620943205,903.075386209432,504,186,50,0.5,1000,Beta-binomial
11.550520418177236,243.77372897013552,403.7737289701355,160,187,5,0.5,1000,Beta-binomial
2.900203451878612,295.0808263575561,512.0808263575561,217,187,10,0.5,1000,Beta-binomial
1.0595692427936396,360.64988254383934,663.6498825438393,303,187,15,0.5,1000,Beta-binomial
0.9218758667977217,366.7116189651196,711.7116189651197,345,187,20,0.5,1000,Beta-binomial
0.5034492796241694,607.3365471293708,1023.3365471293708,416,187,25,0.5,1000,Beta-binomial
0.3563084486610851,808.492752439837,1256.492752439837,448,187,30,0.5,1000,Beta-binomial
0.4424079946019534,601.8784525105301,1066.8784525105302,465,187,35,0.5,1000,Beta-binomial
0.5074841876853298,506.7361938028422,996.7361938028422,490,187,40,0.5,1000,Beta-binomial
0.404838840171734,614.6590288036546,1133.6590288036546,519,187,45,0.5,1000,Beta-binomial
0.3929900276871456,566.4992656498907,1110.4992656498907,544,187,50,0.5,1000,Beta-binomial
8.166766928539719,236.75471598022835,469.75471598022835,233,188,5,0.5,1000,Beta-binomial
3.7562702604603215,245.13657949937786,524.1365794993778,279,188,10,0.5,1000,Beta-binomial
0.9817700803577277,428.89479631709656,774.8947963170965,346,188,15,0.5,1000,Beta-binomial
0.5245424703800916,557.1127322659464,963.1127322659464,406,188,20,0.5,1000,Beta-binomial
0.3952013226343561,667.003169372183,1101.003169372183,434,188,25,0.5,1000,Beta-binomial
0.36308583374193826,713.6998572337137,1192.6998572337138,479,188,30,0.5,1000,Beta-binomial
0.4645836852887244,553.8826163397314,1065.8826163397314,512,188,35,0.5,1000,Beta-binomial
0.45342662661511257,555.2378465453387,1081.2378465453387,526,188,40,0.5,1000,Beta-binomial
0.4739496785697898,505.88959803139295,1078.889598031393,573,188,45,0.5,1000,Beta-binomial
0.46307780507297863,499.8681306784355,1093.8681306784356,594,188,50,0.5,1000,Beta-binomial
0.15470144916096185,3382.124119703378,3478.124119703378,96,189,5,0.5,1000,Beta-binomial
2.0690649863750825,359.5910178461952,537.5910178461952,178,189,10,0.5,1000,Beta-binomial
5.385437840773738,199.21787593547015,427.21787593547015,228,189,15,0.5,1000,Beta-binomial
2.709457997495033,243.11730839228346,485.11730839228346,242,189,20,0.5,1000,Beta-binomial
1.092249887168981,383.09899365809144,686.0989936580914,303,189,25,0.5,1000,Beta-binomial
1.0368595371592544,376.35554297018916,704.3555429701892,328,189,30,0.5,1000,Beta-binomial
0.8191385354122497,391.2454942412515,779.2454942412514,388,189,35,0.5,1000,Beta-binomial
0.5922335770141464,460.0779009894175,894.0779009894175,434,189,40,0.5,1000,Beta-binomial
0.4309761433751825,543.3604894362785,1006.3604894362785,463,189,45,0.5,1000,Beta-binomial
0.47001852324954285,498.74485195904117,988.7448519590412,490,189,50,0.5,1000,Beta-binomial
7.79790781774346,235.75399285075997,423.75399285075997,188,18,5,0.5,1000,Beta-binomial
11.669475787089244,193.8933939954459,410.8933939954459,217,18,10,0.5,1000,Beta-binomial
2.703467812032678,238.03942960721952,518.0394296072195,280,18,15,0.5,1000,Beta-binomial
1.7296366188514318,293.0127227853816,605.0127227853816,312,18,20,0.5,1000,Beta-binomial
1.1506797349865374,314.3348089386777,703.3348089386777,389,18,25,0.5,1000,Beta-binomial
1.0454886053521557,300.4302558769979,714.4302558769979,414,18,30,0.5,1000,Beta-binomial
0.6901842034199739,408.0513551585302,871.0513551585302,463,18,35,0.5,1000,Beta-binomial
0.728604201050913,376.73230633016163,845.7323063301617,469,18,40,0.5,1000,Beta-binomial
