a_hat,Nu_hat,N_hat,No,trial,T,alpha,N,type
1.5012363709782103e14,672.3712075920909,833.3712075920909,161,111,10,2.0,1000,Beta-binomial
1.1447763722144466,1116.4671423559653,1329.4671423559653,213,111,15,2.0,1000,Beta-binomial
3.9373746539071504,603.7818981683284,895.7818981683284,292,111,20,2.0,1000,Beta-binomial
8.862612370180178,339.7174292286357,778.7174292286356,439,111,25,2.0,1000,Beta-binomial
3.576726378453241,389.70624961010975,875.7062496101098,486,111,30,2.0,1000,Beta-binomial
5.141863148756325,287.3645585468404,833.3645585468404,546,111,35,2.0,1000,Beta-binomial
3.3599476053966026,281.41329610475395,881.413296104754,600,111,40,2.0,1000,Beta-binomial
2.8909599220833107,293.3148326061924,930.3148326061923,637,111,45,2.0,1000,Beta-binomial
2.0021686949409063,244.6798744556986,935.6798744556986,691,111,50,2.0,1000,Beta-binomial
0.06201123798982611,6136.706959085039,6309.706959085039,173,112,5,2.0,1000,Beta-binomial
0.11482329126964153,7728.86730397809,7973.86730397809,245,112,10,2.0,1000,Beta-binomial
2.6752141418336324,679.1482300676714,977.1482300676714,298,112,15,2.0,1000,Beta-binomial
11.69295139220219,439.8635726772093,853.8635726772093,414,112,20,2.0,1000,Beta-binomial
5.960082482796143,385.03399131477477,852.0339913147748,467,112,25,2.0,1000,Beta-binomial
2.0989643819447052,508.46231125809476,1041.4623112580948,533,112,30,2.0,1000,Beta-binomial
1.9038962580935896,436.9454524969532,1013.9454524969532,577,112,35,2.0,1000,Beta-binomial
1.95151090959416,343.0637563477738,1001.0637563477737,658,112,40,2.0,1000,Beta-binomial
1.9010949834292183,338.79292260775327,1048.7929226077533,710,112,45,2.0,1000,Beta-binomial
2.306290395060448,255.7029247654238,983.7029247654239,728,112,50,2.0,1000,Beta-binomial
4.648676703300124e23,1105.1372117998144,1202.1372117998144,97,113,5,2.0,1000,Beta-binomial
1.394268637547699,673.275743958076,906.275743958076,233,113,10,2.0,1000,Beta-binomial
0.9429809000094406,853.8476696159975,1122.8476696159973,269,113,15,2.0,1000,Beta-binomial
0.43330425057331695,1338.907528089999,1708.907528089999,370,113,20,2.0,1000,Beta-binomial
0.598122999287711,1358.5035049368196,1806.5035049368196,448,113,25,2.0,1000,Beta-binomial
0.3058820277632223,2199.6632262981543,2666.6632262981543,467,113,30,2.0,1000,Beta-binomial
1.2562258636871997,642.7646251534377,1216.7646251534377,574,113,35,2.0,1000,Beta-binomial
1.9679747329883033,436.1070812802212,1040.1070812802213,604,113,40,2.0,1000,Beta-binomial
1.3736958305036604,491.43154491703024,1156.4315449170304,665,113,45,2.0,1000,Beta-binomial
1.7250327822862048,318.6208052797448,1024.6208052797447,706,113,50,2.0,1000,Beta-binomial
0.006823316356132473,38405.301002234606,38532.301002234606,127,114,5,2.0,1000,Beta-binomial
119.8122080216788,464.1155172493661,694.1155172493661,230,114,10,2.0,1000,Beta-binomial
1.2151157010068772,845.180202329661,1172.180202329661,327,114,15,2.0,1000,Beta-binomial
1.641532656634001,649.7277127839911,1050.7277127839911,401,114,20,2.0,1000,Beta-binomial
2.0113298391907573,461.39968535569767,939.3996853556977,478,114,25,2.0,1000,Beta-binomial
1.4919678112153563,514.7076951832547,1079.7076951832546,565,114,30,2.0,1000,Beta-binomial
1.538689843360326,503.9627731079105,1129.9627731079104,626,114,35,2.0,1000,Beta-binomial
1.7614171435497066,377.57363802957127,1013.5736380295713,636,114,40,2.0,1000,Beta-binomial
2.09223504057501,257.5419705418254,940.5419705418253,683,114,45,2.0,1000,Beta-binomial
1.792197645919668,294.5836537402026,1014.5836537402026,720,114,50,2.0,1000,Beta-binomial
0.12317755604926403,4912.863545073417,5060.863545073417,148,115,5,2.0,1000,Beta-binomial
1.1208628559896279,860.0058944055334,1107.0058944055334,247,115,10,2.0,1000,Beta-binomial
1.1314023372111788,821.1727284080005,1180.1727284080005,359,115,15,2.0,1000,Beta-binomial
0.7698944696855758,1074.6865391011481,1515.6865391011481,441,115,20,2.0,1000,Beta-binomial
2.218142467037619,415.5167913036801,973.5167913036801,558,115,25,2.0,1000,Beta-binomial
1.8994799977212236,465.1772919545726,1063.1772919545726,598,115,30,2.0,1000,Beta-binomial
1.051496308303886,480.44631235843696,1128.446312358437,648,115,35,2.0,1000,Beta-binomial
1.3283029458849043,408.7310162894388,1123.7310162894387,715,115,40,2.0,1000,Beta-binomial
1.0800352919368053,391.6792941387846,1133.6792941387846,742,115,45,2.0,1000,Beta-binomial
1.4151478598978071,322.9060587177726,1074.9060587177726,752,115,50,2.0,1000,Beta-binomial
3.4013603748222316e18,477.7837436037384,668.7837436037385,191,116,5,2.0,1000,Beta-binomial
1.7297882519699788,882.2468608841916,1147.2468608841916,265,116,10,2.0,1000,Beta-binomial
1.5403574535583153,741.8337682933185,1135.8337682933184,394,116,15,2.0,1000,Beta-binomial
1.6909954093540303,468.19028160787326,956.1902816078732,488,116,20,2.0,1000,Beta-binomial
1.8915220404621231,492.23766912584557,1030.2376691258455,538,116,25,2.0,1000,Beta-binomial
1.613588454009683,463.9847897011084,1027.9847897011084,564,116,30,2.0,1000,Beta-binomial
1.93757844523083,418.3177774244433,1018.3177774244433,600,116,35,2.0,1000,Beta-binomial
2.9995933384643694,297.79950902563803,935.799509025638,638,116,40,2.0,1000,Beta-binomial
2.2356393250998194,321.7387079094966,988.7387079094966,667,116,45,2.0,1000,Beta-binomial
2.2762659934421623,258.3892441584368,955.3892441584368,697,116,50,2.0,1000,Beta-binomial
5.086828674731016e17,748.8867192489429,870.8867192489429,122,117,5,2.0,1000,Beta-binomial
2.6032106868011755e25,513.8166793821517,741.8166793821517,228,117,10,2.0,1000,Beta-binomial
5.093094117782393e9,332.6951839374893,671.6951839374892,339,117,15,2.0,1000,Beta-binomial
7.217437080617597,377.41661996863166,806.4166199686317,429,117,20,2.0,1000,Beta-binomial
4.2862260203178355,379.9020200059119,896.9020200059119,517,117,25,2.0,1000,Beta-binomial
4.091034500193408,309.6915795754088,885.6915795754088,576,117,30,2.0,1000,Beta-binomial
3.992038495093487,263.73215777829364,860.7321577782936,597,117,35,2.0,1000,Beta-binomial
3.785319639733851,242.0907980910148,883.0907980910148,641,117,40,2.0,1000,Beta-binomial
3.2168357154220244,238.44108416668686,933.4410841666869,695,117,45,2.0,1000,Beta-binomial
3.077260442128817,170.94798821700454,902.9479882170045,732,117,50,2.0,1000,Beta-binomial
1.0626156480485194,761.1189541808815,1153.1189541808815,392,118,5,2.0,1000,Beta-binomial
1.1569475717027173,750.706630673229,1239.706630673229,489,118,10,2.0,1000,Beta-binomial
0.9763630285192265,752.786095287792,1258.786095287792,506,118,15,2.0,1000,Beta-binomial
0.48528041927378035,1189.8782598775906,1732.8782598775906,543,118,20,2.0,1000,Beta-binomial
1.812074119434578,405.83488352255875,1026.8348835225588,621,118,25,2.0,1000,Beta-binomial
2.4287960804496023,290.34740526289954,952.3474052628995,662,118,30,2.0,1000,Beta-binomial
2.6036821525136844,236.49208086922673,926.4920808692267,690,118,35,2.0,1000,Beta-binomial
2.548175980827295,224.6019937483065,949.6019937483065,725,118,40,2.0,1000,Beta-binomial
2.5061457959443882,146.1213460530094,912.1213460530093,766,118,45,2.0,1000,Beta-binomial
2.0795742864676354,234.82608116328896,1034.826081163289,800,118,50,2.0,1000,Beta-binomial
0.05734224267841577,10912.343802335712,11154.343802335712,242,119,5,2.0,1000,Beta-binomial
0.8644373899031997,1167.1636108715084,1518.1636108715084,351,119,10,2.0,1000,Beta-binomial
2.0519445632706117,571.8624395620807,1007.8624395620807,436,119,15,2.0,1000,Beta-binomial
1.0926369457492568,695.7759997874322,1191.7759997874323,496,119,20,2.0,1000,Beta-binomial
1.1133957903254184,633.2931241892223,1168.2931241892225,535,119,25,2.0,1000,Beta-binomial
1.636711983954658,481.6646721972762,1052.664672197276,571,119,30,2.0,1000,Beta-binomial
1.4878491967704401,430.83943142905713,1055.8394314290572,625,119,35,2.0,1000,Beta-binomial
1.3726210874920302,376.7430141940028,1051.7430141940029,675,119,40,2.0,1000,Beta-binomial
1.1354868903546533,356.91867765878993,1049.9186776587899,693,119,45,2.0,1000,Beta-binomial
1.6373443768013596,286.77704327558484,1006.7770432755849,720,119,50,2.0,1000,Beta-binomial
0.27669497487393624,3705.9428090550864,3973.9428090550864,268,11,5,2.0,1000,Beta-binomial
0.0816473766358839,8022.86024865887,8344.86024865887,322,11,10,2.0,1000,Beta-binomial
1.127456026365981,903.7389772887478,1279.7389772887477,376,11,15,2.0,1000,Beta-binomial
0.873944323482608,776.7270947373578,1190.7270947373577,414,11,20,2.0,1000,Beta-binomial
1.2089370719831294,740.2292714767055,1193.2292714767054,453,11,25,2.0,1000,Beta-binomial
1.7668479742171967,477.0517402937415,968.0517402937414,491,11,30,2.0,1000,Beta-binomial
1.3821919674569116,544.038632425134,1090.038632425134,546,11,35,2.0,1000,Beta-binomial
1.8266021944446842,448.4524392459479,1044.452439245948,596,11,40,2.0,1000,Beta-binomial
1.5722665008848664,412.3527562259702,1051.35275622597,639,11,45,2.0,1000,Beta-binomial
1.6715025454038202,374.8498232722159,1042.8498232722159,668,11,50,2.0,1000,Beta-binomial
1.9781138058653935e20,381.06575162591855,614.0657516259186,233,120,5,2.0,1000,Beta-binomial
2.454819201072003,643.9933262657596,956.9933262657596,313,120,10,2.0,1000,Beta-binomial
0.7036051100822264,1171.2918915449513,1604.2918915449513,433,120,15,2.0,1000,Beta-binomial
1.5610854098422051,597.1758926691488,1098.1758926691487,501,120,20,2.0,1000,Beta-binomial
1.2671640052369335,703.4239617372843,1276.4239617372843,573,120,25,2.0,1000,Beta-binomial
2.41507640494018,408.50804762915675,1013.5080476291567,605,120,30,2.0,1000,Beta-binomial
2.5648584070505134,385.67014251951514,1012.6701425195151,627,120,35,2.0,1000,Beta-binomial
1.8024819282079572,372.8738285327688,1039.8738285327688,667,120,40,2.0,1000,Beta-binomial
1.7962757812011205,375.5441170471268,1066.5441170471267,691,120,45,2.0,1000,Beta-binomial
2.1712360992764714,261.5000430244793,975.5000430244793,714,120,50,2.0,1000,Beta-binomial
4.023177165723876e10,781.5411605858413,902.5411605858413,121,121,5,2.0,1000,Beta-binomial
1.0961156137137369e22,655.1486762642432,827.1486762642432,172,121,10,2.0,1000,Beta-binomial
2.041291452135276,846.8729540869243,1136.8729540869244,290,121,15,2.0,1000,Beta-binomial
0.524815498273339,2005.1157819476207,2379.1157819476207,374,121,20,2.0,1000,Beta-binomial
0.45705872033902134,1462.397384539096,1968.397384539096,506,121,25,2.0,1000,Beta-binomial
0.8288195677497592,977.0240080318915,1525.0240080318915,548,121,30,2.0,1000,Beta-binomial
1.0167435825215536,662.7952893105044,1297.7952893105044,635,121,35,2.0,1000,Beta-binomial
1.1696002324007309,605.8601381492989,1272.860138149299,667,121,40,2.0,1000,Beta-binomial
2.1047714805570186,339.719982291471,1080.719982291471,741,121,45,2.0,1000,Beta-binomial
1.2872112144246448,387.41508953408544,1137.4150895340854,750,121,50,2.0,1000,Beta-binomial
9.985647604437009e14,408.4654812877912,567.4654812877911,159,122,5,2.0,1000,Beta-binomial
1.0718337142270842e22,378.3506547006858,595.3506547006858,217,122,10,2.0,1000,Beta-binomial
7.270653579472857e8,399.5131841139385,700.5131841139385,301,122,15,2.0,1000,Beta-binomial
2.929219294661159,497.4494173024573,905.4494173024573,408,122,20,2.0,1000,Beta-binomial
3.32619003490916,396.9114354960875,879.9114354960875,483,122,25,2.0,1000,Beta-binomial
1.6886022087362218,579.7207135872987,1119.7207135872986,540,122,30,2.0,1000,Beta-binomial
1.3939117248470185,486.24083284417,1077.24083284417,591,122,35,2.0,1000,Beta-binomial
1.1381291405417873,477.0141632505489,1114.0141632505488,637,122,40,2.0,1000,Beta-binomial
1.9324492974895697,359.5750917968073,1018.5750917968073,659,122,45,2.0,1000,Beta-binomial
1.4517965386751066,332.3322742567947,1047.3322742567948,715,122,50,2.0,1000,Beta-binomial
4.864120859071258,517.3415028254401,785.3415028254401,268,123,5,2.0,1000,Beta-binomial
61.34253540095993,348.8619670958465,698.8619670958465,350,123,10,2.0,1000,Beta-binomial
2.5411998500214654,485.56684233636594,969.5668423363659,484,123,15,2.0,1000,Beta-binomial
1.5774389134231148,539.1756553785216,1092.1756553785217,553,123,20,2.0,1000,Beta-binomial
2.3307761676556544,406.5092702769946,981.5092702769946,575,123,25,2.0,1000,Beta-binomial
2.55430870105393,313.6063765386699,910.6063765386699,597,123,30,2.0,1000,Beta-binomial
2.0960840484982683,298.2901344083351,930.2901344083351,632,123,35,2.0,1000,Beta-binomial
1.8314274309817993,317.5245228670695,992.5245228670694,675,123,40,2.0,1000,Beta-binomial
2.6788023190823727,227.84892567736728,931.8489256773673,704,123,45,2.0,1000,Beta-binomial
2.7383059611848384,172.65851530832265,907.6585153083226,735,123,50,2.0,1000,Beta-binomial
1.8471458627733212e11,527.8960475553971,599.8960475553971,72,124,5,2.0,1000,Beta-binomial
7.493702358184277e21,1034.8598600729842,1163.8598600729842,129,124,10,2.0,1000,Beta-binomial
4.840951486464779,447.1095822187151,709.1095822187151,262,124,15,2.0,1000,Beta-binomial
3.3839052048662266,427.2158464323963,779.2158464323963,352,124,20,2.0,1000,Beta-binomial
1.0446303261414904,735.4095005277912,1121.4095005277914,386,124,25,2.0,1000,Beta-binomial
1.3069917033922658,593.3306768379033,1082.3306768379034,489,124,30,2.0,1000,Beta-binomial
1.5773189762279052,463.2668402066455,1032.2668402066456,569,124,35,2.0,1000,Beta-binomial
2.4492431627698235,430.8645104768154,1016.8645104768154,586,124,40,2.0,1000,Beta-binomial
2.6918666481225966,330.7669294085932,954.7669294085932,624,124,45,2.0,1000,Beta-binomial
2.2283009388860218,306.4410495996833,967.4410495996833,661,124,50,2.0,1000,Beta-binomial
0.11116016958040588,5856.979725462188,6088.979725462188,232,125,5,2.0,1000,Beta-binomial
1.1267731859308616,760.9472525100813,1079.9472525100814,319,125,10,2.0,1000,Beta-binomial
7.338938842716326,337.36864635782547,686.3686463578255,349,125,15,2.0,1000,Beta-binomial
2.7349873283172967,443.27131349920984,884.2713134992098,441,125,20,2.0,1000,Beta-binomial
2.164073440224187,444.2918091860565,922.2918091860565,478,125,25,2.0,1000,Beta-binomial
2.428657285851417,378.31527075331024,904.3152707533102,526,125,30,2.0,1000,Beta-binomial
1.5638232836273591,461.3040461203392,1041.304046120339,580,125,35,2.0,1000,Beta-binomial
1.3430994003919523,476.4947612551892,1117.4947612551891,641,125,40,2.0,1000,Beta-binomial
1.8422610969113025,328.4197765101184,1025.4197765101185,697,125,45,2.0,1000,Beta-binomial
1.9999509355946397,247.9246850159181,974.9246850159182,727,125,50,2.0,1000,Beta-binomial
4.49358115801188e43,427.0003727764061,568.000372776406,141,126,5,2.0,1000,Beta-binomial
1.3125306379299384,648.4180919371482,911.4180919371482,263,126,10,2.0,1000,Beta-binomial
0.873593741048679,972.4600198345227,1305.4600198345227,333,126,15,2.0,1000,Beta-binomial
1.40505451093439,670.4762840088306,1038.4762840088306,368,126,20,2.0,1000,Beta-binomial
2.4185869714133106,490.1884254557009,931.1884254557009,441,126,25,2.0,1000,Beta-binomial
1.2946741657800422,661.9131220681171,1155.913122068117,494,126,30,2.0,1000,Beta-binomial
1.6623053872155078,495.21514152103714,1059.2151415210371,564,126,35,2.0,1000,Beta-binomial
1.236118914486943,486.21309276384466,1084.2130927638445,598,126,40,2.0,1000,Beta-binomial
1.341026761004091,420.05370107089493,1071.053701070895,651,126,45,2.0,1000,Beta-binomial
