tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	quoted	replied_to
1596399466994466816	RT @Reuters: China reports third consecutive daily record for new COVID cases https://t.co/rRznjAHW6M https://t.co/RKvbDqnKmv	1511346601813553168		['1652541']	1.596387064240636e+18		
1596399469322719233	RT @thevivafrei: Go to hell, Pete.	31015517		['96906231']	1.5962907409041572e+18		
1596399469352091648	"Mainstream media finally acknowledging immune dysfunction from covid

""We're noticing that whether it's child, adult, or elderly person - if they've had covid, their risk for a worse outcome from the other viruses is increasing"" - Dr Aileen Marty

https://t.co/vohZn9EIK7"	1387622059723804676				1.5959294933692252e+18	
1596399470517837826	RT @jamie_blom: Never ever forget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! No amnesty. All drug dealers are in jail and do LIFE!! They keep closing i…	163049859		['810611350309310464']	1.5963139881237586e+18		
1596399471776399362	RT @Liz_Wheeler: So what we’re seeing is corrupt, evil CDC bureaucrats who will “cash out” to Big Pharma in two, three years and enjoy cush…	1500895005011062790		['264361128']	1.5829623770912154e+18		
1596399471922913281	I’ll always say if the pandemic happened in a non election year there would have been 50 million people watching the NFL weekly https://t.co/qZXD9UrhKe	344216857				1.5963068318022656e+18	
1596399472443260929	RT @riseupandresist: Melbourne 🇦🇺 Anti Covid BS, Anti Agenda 2030, Anti Govt Lies....26.11.22. 💣𝘿𝙤 𝙒𝙝𝙖𝙩𝙚𝙫𝙚𝙧 𝙔𝙤𝙪 𝘾𝙖𝙣 𝙏𝙤 𝘿𝙞𝙨𝙧𝙪𝙥𝙩 𝙏𝙝𝙚𝙞𝙧 𝙋𝙡𝙖𝙣𝙨.…	868549795		['1412196388796960776']	1.5963643415527752e+18		
1596399473717977089	RT @erdocAA: Why aren’t the Covid clinics being used as respiratory clinics? The people who work there are sitting around twiddling their t…	3058888765		['1078322076']	1.5957256735530803e+18		
1596399474850795520	"RT @BladeoftheS: Michelle Mone received £29m of pure profit, because her husband helped secure £200m of useless PPE.

RT if you would like…"	2166895940		['1455903807389458436']	1.5955092512791347e+18		
1596399475123048449	RT @allicat76: Working at a polling booth. Officer in charge tells it is highly recommend we mask. Said she doesn’t fancy being sick next w…	1268025262886621190		['26198552']	1.596325137573634e+18		
1596399475320242176	RT @12_baje: Children need to recover from the learning loss they suffered during the Pandemic.@Global_DignityF #16DaysCampaign #lerningrec…	1527536408692654083		['1426766697281642504', '1207470863924248576']	1.5963913006009303e+18		
1596399476779798528	RT @FoxNews: Vaccinated Americans a majority of COVID deaths for first time in August: analysis https://t.co/JsiYcnXubO	1007445167350034432		['1367531']	1.595925254383321e+18		
1596399477018873856	"RT @jaki_idler: “(We're still at) 120,000 deaths per year,"" Hotez said, who cited the current trend of about 300 nationwide COVID deaths pe…"	14750107		['447521952']	1.5963642073474048e+18		
1596399477409345536	Beijing deserted as people lock themselves in, fearing quarantine camps https://t.co/V8yYkWBpqt	1361495916					
1596399478596341760	"Global Coronavirus Status :
Confirmed : 503816076
Deaths : 4977228
Recovered : 0
Recovery rate : 0%
#Covid_19 #StayHome"	1222643681921990656					
1596399479422611456	"RT @Omni_Lego: @RodHasNFT What does COVID contribute to all the fake giveaways you host or the fraudulent behavior you participate in?  

A…"	1477372193201963016		['1476333063403679744', '1465532041714446339']	1.59630936932241e+18		
1596399479372103684	RT @riseupandresist: Melbourne 🇦🇺 Anti Covid BS, Anti Agenda 2030, Anti Govt Lies....26.11.22. 💣𝘿𝙤 𝙒𝙝𝙖𝙩𝙚𝙫𝙚𝙧 𝙔𝙤𝙪 𝘾𝙖𝙣 𝙏𝙤 𝘿𝙞𝙨𝙧𝙪𝙥𝙩 𝙏𝙝𝙚𝙞𝙧 𝙋𝙡𝙖𝙣𝙨.…	1415228139324780544		['1412196388796960776']	1.5963643415527752e+18		
1596399481032941569	"#EnoughIsEnough 

What has happened to British investigative Journalism and the British Media. They have been complicit and failed the British people, by not holding this Corrupt, Lying Conservative government to account. @BBCPolitics @BBCNews @SkyNewsPolitics @SkyNews @Peston https://t.co/fSQc4eNf2J"	4826943161		['621533', '612473', '7916972', '7587032', '14157134']		1.596333589591122e+18	
1596399482002083840	"RT @JamesRGarrett1: Hopefully it's not too late...many new adverse reactions are being ""DENIED DAILY"""	2849064914		['876495563461623812']	1.5963983352961638e+18		
1596399483411210242	@RonnyJacksonTX We test for Covid every time we get a sniffle! How did this virus become so deadly? Was is Gain of Function Researched in Wuhan to kill people? You will be investigated and hopefully go to jail! Also, When are you going to admit you did not cure aids after spending millions?	1476963322725638151	1.2019534030998938e+18	['1201953403099893760']			1.59539260522283e+18
1596399484745187328	@Chichiornot2 @AP It’s talking way too long. The pandemic is over. People need to show up on Election Day and stop making excuses. The military personnel, Americans living abroad and the disabled should be the only people allowed to mail in ballots	862846244	9.465870377248973e+17	['946587037724897280', '51241574']			1.596295446917677e+18
1596399485474996227	RT @D_Bone: G'nite.	1254134992516636672		['15423737']	1.596398683989627e+18		
1596399486326444032	RT @DrIanWeissman: Calling #measles an imminent threat in every region of the world, the two public health bodies said in a report that alm…	723734699248472065		['3047925973']	1.5963513468397937e+18		
1596399487056240640	@mikebromham @Iromg Im in the vulnerable category and never had a flu jab or flu in my life. I’ve not had any covid jabs either and covid was very mild for me	99705839	204786858.0	['204786858', '207739658']			1.5962952971345142e+18
1596399488351948800	@change2some1 https://t.co/boYFsaoH3e  Wilson Security failed to inform a subcontractor of its responsibilities when providing quarantine security. It had responsibilities were obligations to provide infection-control training and protective equipment	457834546	79057740.0	['79057740']			1.5963951139532677e+18
1596399488788492288	RT @dirtbagleft1: @LutherBurgsvik If employers can do this, does that mean they can make you to take any medication and consume any product…	1583976596075352064		['1492259609700040705', '1155062445980954626']	1.596393168924074e+18		
1596399491007262720	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	1266260057538191362		['69080476', '18949452']	1.5962523413840118e+18		
1596399491183411201	"@PhoenixChiblade @58ALL @paulturner2012 You can change the ""year/2018"" in the url to other years, and it actually began in 2017. This coincidentally coincides with Fauci announcing the next pandemic would ""surprise"" the next US Admin. The timing could not be more convenient considering the political opportunity."	1428413660452565002	1.45156293047919e+18	['1451562930479190019', '3608349017', '224623891']			1.5963871223738532e+18
1596399492009713664	"Did you consider that our pediatric hospitals are overrun with children with RSV, flu, Covid, &amp; other respiratory illnesses? 

Did you consider that vaccines don't stop transmission very well? 

Did you consider that we're likely to have another winter surge? 3/"	837139599373783042	8.37139599373783e+17				1.596398831431975e+18
1596399492315709445	RT @0309_1961: @BohemianAtmosp1 I had AZ in 2021, two doses and mostly avoided getting covid but when I did in 2022 i had to have an antibi…	866891155493072896		['1539552179777929217', '1432116082157006853']	1.5961075238238986e+18		
1596399492395200512	The part where he says “new vaccines”… underline NEW. This was their plan all along. Agenda 2030 on the way. God help us.	1259660810902573061	1.259660810902573e+18				1.5963991255991747e+18
1596399492789854208	"RT @WHO: Nearly 4⃣0⃣ million children missed a measles vaccine dose in 2021.
 
🚨 According to the latest data from WHO &amp; @CDCgov, global pr…"	110474582		['14499829', '146569971']	1.5961025465269166e+18		
1596399493909401600	RT @VolumePrintcess: HOLY CRAP- after the release of Died Suddenly, the Health Organizations have been forced to respond. Their response?…	783777922398113793		['1700112116']	1.5962387298736865e+18		
