tweet_id	text	author_id	in_reply_to_user_id	mentions	replied_to	retweeted	quoted
1596521138032881665	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	23520927		['19638752']		1.596239466779226e+18	
1596521138217418752	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1472367442680860675		['19638752']		1.596239466779226e+18	
1596521138103934977	"RT @john4brexit: Top virologists betrayed science with their Covid lab leak cover-up
Despite instructing the rest of us to 'follow the scie…"	139359941		['714854344454238208']		1.5963700309329347e+18	
1596521138414555136	RT @DonWurkin: Government Awards £122 Million PPE Contract to One-Month-Old Firm https://t.co/EgO7weazSr	563924333		['2305663328']		1.5963107390730895e+18	
1596521138229858304	we all need reminding that these individuals and their views exist and that their views get a disproportionate exposure on the BBC and in the press https://t.co/I5L8DIIgJv	261433724					1.596511705726681e+18
1596521138544607232	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	1296388681		['101852818']		1.5961731857830707e+18	
1596521138544328709	Again he should pay for all of the injuries from these vaccines https://t.co/29uKLuxzqb	1396135894642536450					1.5965009309372006e+18
1596521139370876929	Stop normalizing child abuse. https://t.co/Nneb8s8Tqn	1259918879415033858					1.5953725984596992e+18
1596521139483705345	"RT @AlanBixter: Michael Pascoe on a world peopled by selfish arseholes:  ""From COVID to carbon, the world has simply given up.""
https://t.c…"	612494885		['3140730672']		1.5962602255099126e+18	
1596521139786121217	@mtgreenee That will probably be written on your tombstone if you get covid. You don't have any chance of fighting it off once it reaches your lungs	68262519	8.260651645040067e+17	['826065164504006657']	1.5951443997634273e+18		
1596521140750798848	RT @TheThe1776: Birx, Fauci, Gates, CDC, FDA, NIH, Media, Big Pharma, Big Tech, Biden Administration, etc. should be held Accountable for a…	74700390		['1537291933495615488']		1.5962447460493148e+18	
1596521141455265793	Getting stuck right at home with COVID-19 for five full days.  And as for everyone else, well, just like I have said before, of course we are ALL gonna be such responsible adults this time around and look out for both our own health and well being AND........	1060360467519078403	1.0603604675190784e+18		1.596521136270938e+18		
1596521141580931073	@CeeArr4 @FoxNews The flu is worse than covid. Lockdowns did it. Not covid.	1595067309340692480	1.5668457858069832e+18	['1566845785806983169', '1367531']	1.596489134201258e+18		
1596521141589393409	"RT @hugh_mankind: ""Very, very, very, very safe. They're safe as any vaccine and may be safer than many."" 🧐

-Dr. Oveda Fuller, FDA Virologi…"	1298251936035209216		['256057148']		1.596184107947524e+18	
1596521141677748224	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	60466863		['78523300']		1.5965153365722767e+18	
1596521141614645250	"RT @ProblamaticD: It takes time to plan a ""pandemic"""	1553101362099064835		['142903357']		1.5963289529597542e+18	
1596521141950103554	"RT @premnsikka: UK Govt wants to recoup money from Michelle Mone-linked firm after PPE rejected as unusable.
PPE Medpro says it was OK; won…"	1342547293		['2461924214']		1.5965120071631135e+18	
1596521142491222016	"RT @AndersonAfDMdEP: Just one example of totalitarianism: 
Redefinition of values!

""(..) I will not allow 'THOSE voices, THOSE special int…"	1493293330259660800		['900669223122472960']		1.5964504342854738e+18	
1596521143220961280	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	794568835		['78523300']		1.5965166241938145e+18	
1596521144147791872	@PressSec I wish they made a vaccine that eradicated corrupt,criminal politicians like that guy you work for.  Biden and his communist regime are the only pandemic this country needs to eliminate.	1411316646103293952	1.349170292564906e+18	['1349170292564905988']	1.596160278554624e+18		
1596521144970010626	@RealJamesWoods Thank you for not calling it a “vaccine”! Vaccines immunize a person from said disease! This shot is straight snake oil! Your choice to do what you want to your body… but facts are facts, and this “shot” is straight poison!!!!	1205871020797812737	78523300.0	['78523300']	1.5965153365722767e+18		
1596521145481953280	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	1590401659007631361		['1626294277']		1.5963771536956703e+18	
1596521145565601792	RT @AP: Authorities in China’s Xinjiang region have opened up some neighborhoods in the capital of Urumqi after residents held extraordinar…	1502750039281741824		['51241574']		1.596519650250072e+18	
1596521145612001281	@tomdeanbrown1 @GrimOleProduct1 @BugdenSteven @FoxNews the vaccine hasn’t caused deaths. stop with the misinformation	712092112959844352	1.3315859323032003e+18	['1331585932303200262', '1262483162942312449', '1437795504839086085', '1367531']	1.5965054333717053e+18		
1596521145855098884	The health and well-being of everyone else around us this time around.  Let's not get back to all of that reckless bullshit that many of us have done back in 2020 when the pandemic was raging and brought just really quite EVERYTHING to a complete screeching halt.	1060360467519078403	1.0603604675190784e+18		1.5965211414552658e+18		
1596521146345787398	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	797146326299541506		['1577761560394665984']		1.596231410502738e+18	
1596521147570454530	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	902664732		['975200486']		1.5964569439329567e+18	
1596521147960532995	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	1358411784571547658		['1355721251180961792']		1.5965189075187794e+18	
1596521148103139331	RT @lisa_iannattone: @BogochIsaac Do you know what sowing doubt about the increase in delayed covid deaths from heart attacks, pulmonary em…	2481115892		['1010321477772697601', '1093695069176000512']		1.5958048201406136e+18	
1596521148623499266	RT @EricMMatheny: Despite readily available video evidence, I’m shocked that people still deny that they were told: if you get the vaccine,…	1395540498551435267		['2730264319']		1.5962629977896387e+18	
1596521149000974338	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1486886840758304769		['806344552718045184']		1.5962870273011876e+18	
1596521148975812613	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	795847307325480960		['1577761560394665984']		1.596231410502738e+18	
1596521149198139392	RT @TheRealKeean: Canada's most recent COVID update shows that 80% of Canadians have yet to receive a COVID vaccine in the last six months.…	21490278		['961134787']		1.596286679387865e+18	
1596521149374074880	@RealJamesWoods I'm all for making all vaccines a choice.  Choose to get them, and protect yourself and others from deadly diseases and you can participate in society. Don't get it, and you can't. No public parks, schools, transportation, congregation centers. Keep your disease in your home.	796839812967858176	78523300.0	['78523300']	1.5965153365722767e+18		
1596521150137630721	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1533304197658988544		['1477611148753391621']		1.5964764021778227e+18	
1596521150246359041	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1357806020379115521		['19638752']		1.596239466779226e+18	
1596521150997110788	RT @POTUS: This Thanksgiving, families gathered with the peace of mind that comes with knowing that – because of vaccines – they were prote…	4283893587		['1349149096909668363']		1.5961869569787167e+18	
1596521151651803136	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	1518694411554725888		['975200486']		1.5964569439329567e+18	
1596521151555059712	"@jaybee100ovi @RealJamesWoods Hum

No vexed

Never had covid 

Was essential worker

Worked with public entire time

Still didn't get covid 

You just want to perpetuate fear and insecurity 

Never put experimental drugs in your body

Don't give a shit what you say"	1520396151656267778	1.0692373831351419e+18	['1069237383135141888', '78523300']	1.5964876767899156e+18		
1596521151869558784	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	3126162236		['611986351']		1.5961710505467617e+18	
1596521152494592004	RT @NPR: The art curator Susannah Perlman, who lost her mother to COVID, has created an exhibit on the National Mall in Washington, D.C., t…	2879261147		['5392522']		1.596378200166187e+18	
1596521152763265024	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	332551300		['78523300']		1.5965153365722767e+18	
1596521152788058112	"RT @DiedSuddenly_: “Mostly” you say?

Do tell, Alex. Which parts of the film are “bulls***?”

Please tell the families of the dead how it's…"	2956423968		['1577761560394665984']		1.5965046034783478e+18	
1596521153182707713	For five full days with COVID-19.  Yeah.  Those potential idiots will just most definitely feel quite hella silly, stupid and ashamed of themselves when they try to go out there with no mask or vaccine on them and get sick immediately.  Ya'll know what i'm saying?	1060360467519078403	1.0603604675190784e+18		1.596521150406103e+18		
1596521155426672640	"@FR33Byrd @alexredocean @SMcmalling @Xx17965797N Plenty of links below the video, one where if you have evidence of the said virus, you can send it in and claim your €1.5 million reward, although no one has been able to in over 2 years. 
https://t.co/sDU8dXADa0"	1561364290820530180	1.58605562510413e+18	['1586055625104130050', '243147939', '1522984619771146240', '1552407495255199745']	1.596495104184914e+18		
1596521155787395078	RT @SKMorefield: Like ‘heretics’ in a religious purge, every doctor, scientist, professor, journalist, and data analyst on this fantastic l…	3920169198		['63810911']		1.5965206888397128e+18	
1596521155971919874	"@sara1post @JuliaLorenza2 @EricMMatheny They do exactly what a vaccine is supposed to do.
Cause a healthy immune system to create antibodies against a pathogen."	940686134517964800	1.5435929879003791e+18	['1543592987900379137', '1550797342953164803', '2730264319']	1.59634364103492e+18		
1596521156021874688	RT @UKLabour_Innit: People would be horrified at how many Muslims secretly finance &amp; support ISIS &amp; other Islamic Extremists whilst they aw…	290324812		['1366510937537142789']		1.5965103357954867e+18	
1596521156265189382	"4 tips for covering COVID-19 vaccine boosters

by Naseem S. Miller 
(@NaseemMiller @JournoResource)
https://t.co/wSQNIBzdEJ"	25128020		['13757702', '95984800']			
1596521156521394176	RT @BestStephenD: By my count, so far, the @JustinTrudeau government has had to fix, at least, three major provincial jurisdiction emergenc…	183777272		['1515044845181673472', '14260960']		1.596487651275989e+18	
1596521157104062465	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1480176518353408001		['1477611148753391621']		1.5964764021778227e+18	
1596521157406359554	@BohemianAtmosp1 You know your community has degenerated when you're offered a covid booster on your walk.	1537237267508609026	1.4321160821570068e+18	['1432116082157006853']	1.5964949543897006e+18		
1596521157234020353	"CNN: China's Urumqi to ease Covid lockdown amid public anger over deadly fire.
https://t.co/EQOiE6C3DS

via @GoogleNews"	799668799012122624		['33584794']			
1596521157737517061	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	1436798095669465089		['19111511']		1.5958215992189747e+18	
1596521158152798208	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	972661291902033920		['78523300']		1.5965153365722767e+18	
1596521159495151616	@kacdnp91 Have you seen Five Days at Memorial? It’s during Hurricane Katrina at one of the hospitals. It was worse than I thought. But one aspect is that morphine &amp; midazolam were used at the end w/some patients &amp; isn’t that interesting w/what happened in England w/Covid at nursing homes…	108480654	1.1809550373019156e+18	['1180955037301915649']	1.5965098729204613e+18		
1596521159616434179	RT @Doctor_I_am_The: It looks like our vaccine data was just accepted for publication. Will post when available for people to read.	1519383782624833537		['1178805312679071745']		1.5961772871451935e+18	
1596521159775748096	RT @KimDotcom: The film makers certainly took some shortcuts by using footage of people who fainted but didn’t die and I’m not buying the d…	1587144980543553538		['611986351']		1.5962034052023296e+18	
1596521160274898944	@TSLAFanMtl @DuckDuckGooth Their policy finally catching up w/ them. Covid will work it’s way through the vaccinated population as everywhere else. Not enough hospital beds. But this may be their major event so they can finally move on from lockdowns. Perhaps.	991474190078398466	435266378.0	['435266378', '799559006']	1.5965013009211105e+18		
1596521160761831426	RT @PeaceAmphib: @frisbeepilot @ITGuy1959 If the risk of dying wasn’t also incredibly small and if the vaccine actually worked you might ha…	938840735650144261		['1301430625287565314', '131641659', '4247374520']		1.5965093619371868e+18	
1596521160879280129	RT @elizavetaka: I would like to ask you to RT this. It’s something which just happened to my 41yo friend back in LA. Healthy, dynamic pers…	221843134		['16060054']		1.596387310920405e+18	
1596521161050972165	"Scientists at Gladstone and UCSF detail the immune response conferred by infection from different COVID-19 variants.
https://t.co/uQ4V1npKvS"	347931190					
1596521161277456385	"RT @Susiemagooziee: BILL 36 in BC Canada, will make COVID-19 Vaccinations MANDATORY permanently, for all healthcare staff.

#RIPBCHealthcar…"	1518750255843471365		['829879817180901376']		1.5960038044321833e+18	
1596521161558327296	RT @prof_freedom: Thanks to @elonmusk, some great Covid accounts &amp; scientists will soon be making their Twitter comeback. Here's a list of…	309054679		['1252542024299012097', '44196397']		1.596502738170364e+18	
1596521161571307520	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1519368161132482562		['806344552718045184']		1.5962870273011876e+18	
