tweet_id	text	author_id	in_reply_to_user_id	mentions	replied_to	retweeted	quoted
1596412274893361155	@adamjones8350 @donny_algieri @warriorboutit @SethDillon Nothing wrong with saying you was just worried about covid fella. No need to call people who didn’t feel the need for it, hillbillys. We ain’t gonna die champ, sorry.	1377714836	3103919082.0	['3103919082', '702289097', '3161443824', '31700619']	1.5961848137355346e+18		
1596412275232894976	RT @leenvervaeke: Chinese netizens filling WeChat with angry messages condemning deadly fire in Urumqi (rescue possibly delayed by covid me…	762081663987789825		['259242107']		1.5962059466900767e+18	
1596412275232866304	@seaglass_aimee @keetmuise You don’t think a hotel neighbor could be sick and the covid deoplets travel through the air vents directly into your room?	1596405050594803714	7.85158234311127e+17	['785158234311127041', '1375470391']	1.5959983851143332e+18		
1596412275413471232	@franklinleonard Sidebar… I’m annoyed that inflation is being blamed on stimulus checks instead of the tremendous amounts of money saved by working from home. Theo checks didn’t do all that.	1259198174234849287	25387735.0	['25387735']	1.5963495357095895e+18		
1596412277053267969	@ornithopteryx And yes I know how to use all those but sadly haven't been training much since I got long COVID.	978683809049776128	9.786838090497761e+17	['1539905678']	1.5964120879657124e+18		
1596412278479491072	"@antanddec
£400 Million COVID Contract Winners Go On to Donate £615,000 to Conservatives – Byline Times https://t.co/O5d4n60Qhh"	525646469	17386885.0	['17386885']			
1596412278995177473	RT @franklinleonard: Retweeting this because the responses make for an excellent gift giving guide.	14794077		['25387735']		1.5963495357095895e+18	
1596412279347900421	RT @MichaelDaignau3: Agree with @Tuliodna. Omicron subvariant convergent mutations favor contagiousness and ability to infect upper airway.…	450084344		['1376284074742927361', '424291167']		1.5963504875401667e+18	
1596412279649882114	RT @lants: I did surgery/chemo/radio alone through the long stage 4 lockdowns in Victoria. No one looked after me. Weeks on end I didn't se…	1397499903572512768		['15094290']		1.5960742540044698e+18	
1596412280043761664	RT @bemy10velyjay: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retur…	1483721502801690626		['731900980862705664']		1.5964106757602222e+18	
1596412279981244416	If these stories are true, how do they get away with it? Probably the PPE that wasn't fit for purpose! They got rich while others like me feared we would get ill and infect our family https://t.co/SCW9sdkJXy	20711626					1.596136842793218e+18
1596412281763397632	"RT @badiucao: Thread/1

Massive protest happened in Ulumuqi，Xinjiang，China after more than 100 days zero-covid city lockdown.

People are c…"	14761003		['267695291']		1.5962472807129825e+18	
1596412282002583552	RT @AnnieWBelle: @rachelschraer My son was not included in this film but he died suddenly from the AZ vaccine. He was 32 and in perfect hea…	1519439796912857089		['1137827292', '553839116']		1.5954933172481556e+18	
1596412282212212736	RT @KimDotcom: The film makers certainly took some shortcuts by using footage of people who fainted but didn’t die and I’m not buying the d…	1593670684672139265		['611986351']		1.5962034052023296e+18	
1596412284968259584	"RT @zhao_dashuai: First of all, it doesn't even matter if 0 COVID policy were the direct cause or not, I've been on Weibo for hours

Pretty…"	2942068323		['999061779870175232']		1.5963987812135854e+18	
1596412285102104576	RT @rising_serpent: Fauci's friend convinces him that CCP, the people responsible for the pandemic, are trustworthy and we should do as the…	1851619082		['879548970082721792']		1.5964071864058716e+18	
1596412285127229440	It is such a shame that she is still roaming all around and doing what a abhorrible reporting during Covid crisis. https://t.co/UKSRQWZlUC	99669193					1.5963994559005573e+18
1596412285433827333	RT @Lily4Liberty: Can’t imagine the human suffering, 100m Chinese are under lockdown, #CCP is building quarantine centers across the countr…	1518114463		['3064473368']		1.59620461925999e+18	
1596412286381756416	RT @toujeongsbelle: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retu…	1274494424580419584		['2325353209']		1.596407491126268e+18	
1596412286964756480	@ChristyDanFan You seem to be suffering from Stockholm Syndrome. The repulsive tyrant implemented measurements that made VIC the laughing stock of the world. They had ZERO scientific basis. https://t.co/nak9kkcbWJ	172643473	1.3449521024060908e+18	['1344952102406090753']	1.596341476694192e+18		
1596412287237390336	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.

@WayV_official @SMTOWNGLOBAL"	1014456207833063425		['1033994695595065347', '884378714']			
1596412289040908289	RT @JessSFrankel: @VasppBooks A virus that causes skin to melt in sunlight. A teen desperate for a cure. Norton Horton is the first recipie…	276091660		['334359351', '1499809156290818048']		1.5963651553648476e+18	
1596412290043371524	"RT @krishanKTRS: Is it BJP’s habit to use Mothers for Politics ?
How can a man infected of Covid with Symptoms visit others ?
Madam Governo…"	2329662168		['83384000']		1.5963933779098378e+18	
1596412289993027585	"Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return flight. They can't work in this critical situation. Please make a decision abt new plan and promote them in another countries.

@WayV_official @SMTOWNGLOBAL"	1587423298765586432		['1033994695595065347', '884378714']			
1596412290605387776	@MattWallace888 Big?  Sure.  Compared to smart phones or covid, not a chance.	590098257	8.055322939516068e+17	['805532293951606785']	1.5962564012313231e+18		
1596412290869624832	"RT @premnsikka: Baroness Mone's £22m from PPE contracts is the latest example of political sleaze.
List is endless - cash for honours, poli…"	3303061637		['2461924214']		1.5962041550432133e+18	
1596412292446715906	What happened to the £millions given to Tory Donors &amp; Friends under the Crony Contract VIP PPE Scam https://t.co/tBpCA4dF0c	1304477280958377987					1.5961473326129684e+18
1596412293537214470	RT @C25216702C: @CTVNews He is spreading the misinformation to Canadians by saying the vaccines are safe and effective	184682609		['1545145456413462528', '203123011']		1.5962543371642757e+18	
1596412293658869761	feeling a bit better at the moment, acne from vaccine jab only on my right arm, so at least unlike Jan hasn't spread to my face.. stabbing headaches died down.. had better do some hormone videos..	179556712					
1596412295537897473	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	320906369		['823384899449212933']		1.5961385313022935e+18	
1596412296066105346	"RT @JamesBradleyCA: As of August, almost 60% of Covid deaths were vaccinated people PER CDC.

Can we please stop it with the constant tv ad…"	1593412578281127936		['1112724144427139072']		1.5961196852122993e+18	
1596412297056251904	"Idk why CB in China just because they're a Chinese group?  but now the COVID-19 situation is very bad (in beijing), don't the SM’staff  know?
#BringWayVbacktoKorea"	135100739					
1596412298016481281	"RT @TPostMillennial: Tucker Carlson SLAMS Biden for failing to address the rising cost of energy in America:

""High energy prices will crus…"	1567184697817456642		['896731633704947712']		1.5963145993638625e+18	
1596412298071281665	"RT @nexta_tv: For the second day in a row, China has recorded an explosive increase in coronavirus infections.

In the city of Guangzhou, t…"	1395977547335229444		['1891490382']		1.59606073928201e+18	
1596412298666598402	RT @danielgoyal: So let me get this right. From a £203m PPE contract awarded to a Tory Peer’s business partner, £122m was lost on useless,…	1488965322749194242		['1421835080813666306']		1.5960481016888689e+18	
1596412299589419008	"RT @Gingy4Usa: 🙏🐾 PUPDATE 
GOMEZ has been adopted 🥳🎉 &amp; KRYPTO has a reservation ❤️🎉
The remaining 8 🐶s shown here still desperately need yo…"	1346479512402333705		['1383148966783557652']		1.5961773586790646e+18	
1596412299811721216	"@Sheff36 @AngelaRayner Mug.
Isle of Man-based PPE Medpro were formed in May 2020.
This was just weeks before being awarded contracts to supply 25 million sterile gowns and masks.
The gowns were never used by the NHS after being rejected following an inspection.'
https://t.co/PwNYkuqo3z"	80806206	413826737.0	['413826737', '222748037']	1.5960674351736136e+18		
1596412301242150912	RT @klassen_kevin: Sometimes it takes a moment to warm up to new ideas. Intimidating at first, it's 7,681 days since I burned fossil fuel.…	1433941970		['1216836097319174145']		1.3824249272282276e+18	
1596412301648740352	@LeenerTep @SecretaryPete That’s because you probably don’t have anything. Read the literature on PCR tests. They don’t work. As in, they will trigger on almost anything. If someone farts in your mouth, COVID! That’s how they duped us into a “pandemic.” They used the PCR test to call seasonal flu “COVID.”	1585859740881543168	1.4853643990114755e+18	['1485364399011475459', '1356958547603513346']	1.596272587633328e+18		
1596412302911471617	RT @bemy10velyjay: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retur…	824516175572803584		['731900980862705664']		1.5964106757602222e+18	
1596412303272185856	"RT @songpinganq: BREAKING: Large gathering of protesters meet at China's Urumqi city hall.

They are chanting: ''Lift lockdown, now! Lift l…"	62243743		['1374317368361447434']		1.5961834098014536e+18	
1596412304371101697	RT @OutsidersFan22: @TopherField Not surprised, Capp is a hard core leftist, the left love covid, they love the mask they love the power it…	1130319300365914112		['1590637027820982274', '628180461']		1.595931183057363e+18	
