a_hat,Nu_hat,N_hat,No,trial,T,graph,N,type
-999.0,4295.600727513227,6497.600727513227,2202,21,10,ba_50,10000,Jackknife k = 5
-999.0,8719.682736941628,10921.682736941628,2202,21,10,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2651.398034592773,4853.398034592773,2202,21,10,ba_50,10000,Turing
-999.0,2581.633333333333,4783.633333333333,2202,21,10,ba_50,10000,Jackknife k = 2
-999.0,1514.6999999999998,3716.7,2202,21,10,ba_50,10000,Jackknife k = 1
-999.0,3062.4553096725194,5264.455309672519,2202,21,10,ba_50,10000,Chao Lee Jeng 2
0.34825326589547895,12907.553682671409,15665.553682671409,2758,21,15,ba_50,10000,Pseudolikelihood
-999.0,5563.636363636364,8321.636363636364,2758,21,15,ba_50,10000,Chao
-999.0,6863.180339881632,9621.180339881632,2758,21,15,ba_50,10000,Turing Geometric
-999.0,1971.8992805755397,4729.89928057554,2758,21,15,ba_50,10000,Schnabel
-999.0,6226.902174276833,8984.902174276833,2758,21,15,ba_50,10000,Zelterman
-999.0,4127.219283240414,6885.219283240414,2758,21,15,ba_50,10000,Chao Lee Jeng 1
-999.0,4534.337706384853,7292.337706384853,2758,21,15,ba_50,10000,Chao Lee Jeng 0
-999.0,5739.008669108669,8497.008669108669,2758,21,15,ba_50,10000,Jackknife k = 4
-999.0,4614.315750915751,7372.315750915751,2758,21,15,ba_50,10000,Jackknife k = 3
-999.0,6790.422255522257,9548.422255522257,2758,21,15,ba_50,10000,Jackknife k = 5
-999.0,21889.628175943468,24647.628175943468,2758,21,15,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2596.118670409839,5354.118670409839,2758,21,15,ba_50,10000,Turing
-999.0,3371.0190476190473,6129.019047619047,2758,21,15,ba_50,10000,Jackknife k = 2
-999.0,1904.0,4662.0,2758,21,15,ba_50,10000,Jackknife k = 1
-999.0,4182.081393131357,6940.081393131357,2758,21,15,ba_50,10000,Chao Lee Jeng 2
0.4530570788076435,11450.551752016463,14691.551752016463,3241,21,20,ba_50,10000,Pseudolikelihood
-999.0,5720.333333333332,8961.333333333332,3241,21,20,ba_50,10000,Chao
-999.0,7621.116476790452,10862.116476790452,3241,21,20,ba_50,10000,Turing Geometric
-999.0,2062.0458360232406,5303.045836023241,3241,21,20,ba_50,10000,Schnabel
-999.0,6352.943964476215,9593.943964476215,3241,21,20,ba_50,10000,Zelterman
-999.0,4860.182062769937,8101.182062769937,3241,21,20,ba_50,10000,Chao Lee Jeng 1
-999.0,5240.126257009624,8481.126257009624,3241,21,20,ba_50,10000,Chao Lee Jeng 0
-999.0,6632.007946336429,9873.007946336429,3241,21,20,ba_50,10000,Jackknife k = 4
-999.0,5369.379532163743,8610.379532163743,3241,21,20,ba_50,10000,Jackknife k = 3
-999.0,7796.626327076883,11037.626327076883,3241,21,20,ba_50,10000,Jackknife k = 5
-999.0,20453.42726378644,23694.42726378644,3241,21,20,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2923.5445865937454,6164.544586593745,3241,21,20,ba_50,10000,Turing
-999.0,3947.921052631579,7188.921052631579,3241,21,20,ba_50,10000,Jackknife k = 2
-999.0,2240.1000000000004,5481.1,3241,21,20,ba_50,10000,Jackknife k = 1
-999.0,4891.141709814021,8132.141709814021,3241,21,20,ba_50,10000,Chao Lee Jeng 2
0.46184546147337496,10566.587508851324,14407.587508851324,3841,21,25,ba_50,10000,Pseudolikelihood
-999.0,5264.6686478454685,9105.668647845469,3841,21,25,ba_50,10000,Chao
-999.0,7402.878466945227,11243.878466945227,3841,21,25,ba_50,10000,Turing Geometric
-999.0,1728.7252173913048,5569.725217391305,3841,21,25,ba_50,10000,Schnabel
-999.0,5837.050610042999,9678.050610043,3841,21,25,ba_50,10000,Zelterman
-999.0,5672.098747060058,9513.098747060058,3841,21,25,ba_50,10000,Chao Lee Jeng 1
-999.0,6041.140834835274,9882.140834835274,3841,21,25,ba_50,10000,Chao Lee Jeng 0
-999.0,6723.774413702242,10564.774413702242,3841,21,25,ba_50,10000,Jackknife k = 4
-999.0,5780.652101449274,9621.652101449274,3841,21,25,ba_50,10000,Jackknife k = 3
-999.0,7248.810407177363,11089.810407177363,3841,21,25,ba_50,10000,Jackknife k = 5
-999.0,18978.78798353258,22819.78798353258,3841,21,25,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2765.942936375267,6606.942936375267,3841,21,25,ba_50,10000,Turing
-999.0,4411.198333333334,8252.198333333334,3841,21,25,ba_50,10000,Jackknife k = 2
-999.0,2555.5200000000004,6396.52,3841,21,25,ba_50,10000,Jackknife k = 1
-999.0,5684.397137511911,9525.39713751191,3841,21,25,ba_50,10000,Chao Lee Jeng 2
0.9904375150061611,4310.99496808392,8621.99496808392,4311,21,30,ba_50,10000,Pseudolikelihood
-999.0,4417.220172201722,8728.220172201722,4311,21,30,ba_50,10000,Chao
-999.0,6180.096669962379,10491.096669962379,4311,21,30,ba_50,10000,Turing Geometric
-999.0,1304.732415005862,5615.732415005862,4311,21,30,ba_50,10000,Schnabel
-999.0,5166.598521108463,9477.598521108463,4311,21,30,ba_50,10000,Zelterman
-999.0,4524.50043981294,8835.50043981294,4311,21,30,ba_50,10000,Chao Lee Jeng 1
-999.0,4744.934026109757,9055.934026109757,4311,21,30,ba_50,10000,Chao Lee Jeng 0
-999.0,6683.278375296479,10994.278375296479,4311,21,30,ba_50,10000,Jackknife k = 4
-999.0,5676.964408866996,9987.964408866996,4311,21,30,ba_50,10000,Jackknife k = 3
-999.0,7419.00035366932,11730.00035366932,4311,21,30,ba_50,10000,Jackknife k = 5
-999.0,12693.189676435846,17004.189676435846,4311,21,30,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2167.6055560446894,6478.605556044689,4311,21,30,ba_50,10000,Turing
-999.0,4359.36551724138,8670.36551724138,4311,21,30,ba_50,10000,Jackknife k = 2
-999.0,2590.666666666666,6901.666666666666,4311,21,30,ba_50,10000,Jackknife k = 1
-999.0,4534.805001508412,8845.805001508412,4311,21,30,ba_50,10000,Chao Lee Jeng 2
0.4714530277788706,8768.049687165596,13317.049687165596,4549,21,35,ba_50,10000,Pseudolikelihood
-999.0,4080.286876355749,8629.286876355749,4549,21,35,ba_50,10000,Chao
-999.0,5956.107637302492,10505.107637302492,4549,21,35,ba_50,10000,Turing Geometric
-999.0,1154.230421686747,5703.230421686747,4549,21,35,ba_50,10000,Schnabel
-999.0,4745.2030596358145,9294.203059635814,4549,21,35,ba_50,10000,Zelterman
-999.0,4721.710221523486,9270.710221523486,4549,21,35,ba_50,10000,Chao Lee Jeng 1
-999.0,4920.779386069047,9469.779386069047,4549,21,35,ba_50,10000,Chao Lee Jeng 0
-999.0,6106.71404220779,10655.71404220779,4549,21,35,ba_50,10000,Jackknife k = 4
-999.0,5540.439826839827,10089.439826839827,4549,21,35,ba_50,10000,Jackknife k = 3
-999.0,6045.25476678208,10594.25476678208,4549,21,35,ba_50,10000,Jackknife k = 5
-999.0,12031.086530728353,16580.086530728353,4549,21,35,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2052.4120270300164,6601.412027030016,4549,21,35,ba_50,10000,Turing
-999.0,4407.139495798319,8956.13949579832,4549,21,35,ba_50,10000,Jackknife k = 2
-999.0,2664.6285714285714,7213.628571428571,4549,21,35,ba_50,10000,Jackknife k = 1
-999.0,4727.175159684839,9276.175159684839,4549,21,35,ba_50,10000,Chao Lee Jeng 2
0.34533029348291816,12358.547872565134,17342.547872565134,4984,21,40,ba_50,10000,Pseudolikelihood
-999.0,3540.761840929401,8524.761840929401,4984,21,40,ba_50,10000,Chao
-999.0,5775.9779359464865,10759.977935946486,4984,21,40,ba_50,10000,Turing Geometric
-999.0,980.6117032392895,5964.611703239289,4984,21,40,ba_50,10000,Schnabel
-999.0,4103.746408148627,9087.746408148627,4984,21,40,ba_50,10000,Zelterman
-999.0,4449.369415847888,9433.369415847888,4984,21,40,ba_50,10000,Chao Lee Jeng 1
-999.0,4621.4961298847265,9605.496129884727,4984,21,40,ba_50,10000,Chao Lee Jeng 0
-999.0,5691.638941623811,10675.63894162381,4984,21,40,ba_50,10000,Jackknife k = 4
-999.0,5327.108856275303,10311.108856275303,4984,21,40,ba_50,10000,Jackknife k = 3
-999.0,5470.168508386929,10454.168508386929,4984,21,40,ba_50,10000,Jackknife k = 5
-999.0,9315.953099476608,14299.953099476608,4984,21,40,ba_50,10000,Conway-Maxwell-Poisson
-999.0,1929.6589415181743,6913.658941518174,4984,21,40,ba_50,10000,Turing
-999.0,4383.082692307693,9367.082692307693,4984,21,40,ba_50,10000,Jackknife k = 2
-999.0,2744.625,7728.625,4984,21,40,ba_50,10000,Jackknife k = 1
-999.0,4453.988598394137,9437.988598394137,4984,21,40,ba_50,10000,Chao Lee Jeng 2
0.7321870652811772,5205.99524662143,10411.99524662143,5206,21,45,ba_50,10000,Pseudolikelihood
-999.0,2942.1679748822608,8148.167974882261,5206,21,45,ba_50,10000,Chao
-999.0,5244.378308775729,10450.37830877573,5206,21,45,ba_50,10000,Turing Geometric
-999.0,819.5993646311326,6025.599364631133,5206,21,45,ba_50,10000,Schnabel
-999.0,3389.220819230337,8595.220819230337,5206,21,45,ba_50,10000,Zelterman
-999.0,4197.578128281235,9403.578128281235,5206,21,45,ba_50,10000,Chao Lee Jeng 1
-999.0,4344.088634635213,9550.088634635213,5206,21,45,ba_50,10000,Chao Lee Jeng 0
-999.0,4886.041038569525,10092.041038569525,5206,21,45,ba_50,10000,Jackknife k = 4
-999.0,4764.190533239371,9970.19053323937,5206,21,45,ba_50,10000,Jackknife k = 3
-999.0,4639.432955469672,9845.432955469672,5206,21,45,ba_50,10000,Jackknife k = 5
-999.0,7308.7118405735255,12514.711840573525,5206,21,45,ba_50,10000,Conway-Maxwell-Poisson
-999.0,1680.8748178226188,6886.874817822619,5206,21,45,ba_50,10000,Turing
-999.0,4103.756565656566,9309.756565656566,5206,21,45,ba_50,10000,Jackknife k = 2
-999.0,2677.155555555555,7883.155555555555,5206,21,45,ba_50,10000,Jackknife k = 1
-999.0,4201.230477248868,9407.230477248868,5206,21,45,ba_50,10000,Chao Lee Jeng 2
0.6877518993662232,5553.995155162874,11107.995155162873,5554,21,50,ba_50,10000,Pseudolikelihood
-999.0,3030.3089930822443,8584.308993082244,5554,21,50,ba_50,10000,Chao
-999.0,5149.751396775153,10703.751396775153,5554,21,50,ba_50,10000,Turing Geometric
-999.0,654.2745932796106,6208.274593279611,5554,21,50,ba_50,10000,Schnabel
-999.0,3639.573658245705,9193.573658245705,5554,21,50,ba_50,10000,Zelterman
-999.0,4266.983389078972,9820.983389078972,5554,21,50,ba_50,10000,Chao Lee Jeng 1
-999.0,4388.964868656252,9942.964868656252,5554,21,50,ba_50,10000,Chao Lee Jeng 0
-999.0,5376.604407113908,10930.604407113908,5554,21,50,ba_50,10000,Jackknife k = 4
-999.0,5009.029311224489,10563.029311224489,5554,21,50,ba_50,10000,Jackknife k = 3
-999.0,5500.306925922079,11054.30692592208,5554,21,50,ba_50,10000,Jackknife k = 5
-999.0,7271.671434869608,12825.671434869608,5554,21,50,ba_50,10000,Conway-Maxwell-Poisson
-999.0,1609.33465846119,7163.33465846119,5554,21,50,ba_50,10000,Turing
-999.0,4224.0489795918365,9778.048979591837,5554,21,50,ba_50,10000,Jackknife k = 2
-999.0,2751.84,8305.84,5554,21,50,ba_50,10000,Jackknife k = 1
-999.0,4270.371466477725,9824.371466477725,5554,21,50,ba_50,10000,Chao Lee Jeng 2
-999.0,7165.0,8710.0,1545,21,5,ba_50,10000,Morgan Ridout
-999.0,8060.6,10262.6,2202,21,10,ba_50,10000,Morgan Ridout
-999.0,6.6850517e7,6.6853275e7,2758,21,15,ba_50,10000,Morgan Ridout
-999.0,4.4233882758e10,4.4233885999e10,3241,21,20,ba_50,10000,Morgan Ridout
-999.0,7689.6,11530.6,3841,21,25,ba_50,10000,Morgan Ridout
-999.0,1.846877999999569e16,1.846878e16,4311,21,30,ba_50,10000,Morgan Ridout
-999.0,9.0608e6,9.065349e6,4549,21,35,ba_50,10000,Morgan Ridout
-999.0,43556.8,48540.8,4984,21,40,ba_50,10000,Morgan Ridout
-999.0,22244.9,27450.9,5206,21,45,ba_50,10000,Morgan Ridout
-999.0,16546.1,22100.1,5554,21,50,ba_50,10000,Morgan Ridout
0.893124631305365,14407.799509964052,15290.799509964052,883,22,5,ba_50,10000,Pseudolikelihood
-999.0,7346.393617021276,8229.393617021276,883,22,5,ba_50,10000,Chao
-999.0,13891.625346560779,14774.625346560779,883,22,5,ba_50,10000,Turing Geometric
-999.0,4895.789473684211,5778.789473684211,883,22,5,ba_50,10000,Schnabel
-999.0,7372.917475995473,8255.917475995473,883,22,5,ba_50,10000,Zelterman
-999.0,5500.871956912705,6383.871956912705,883,22,5,ba_50,10000,Chao Lee Jeng 1
-999.0,7814.704583717423,8697.704583717423,883,22,5,ba_50,10000,Chao Lee Jeng 0
-999.0,1604.5,2487.5,883,22,5,ba_50,10000,Jackknife k = 4
-999.0,1451.8166666666666,2334.8166666666666,883,22,5,ba_50,10000,Jackknife k = 3
-999.0,1604.5,2487.5,883,22,5,ba_50,10000,Jackknife k = 5
-999.0,43266.511873825235,44149.511873825235,883,22,5,ba_50,10000,Conway-Maxwell-Poisson
-999.0,5301.268380728665,6184.268380728665,883,22,5,ba_50,10000,Turing
-999.0,1142.2499999999998,2025.2499999999998,883,22,5,ba_50,10000,Jackknife k = 2
-999.0,664.8000000000002,1547.8000000000002,883,22,5,ba_50,10000,Jackknife k = 1
-999.0,5664.139161420149,6547.139161420149,883,22,5,ba_50,10000,Chao Lee Jeng 2
1.7195406421179127,4492.659687500259,6431.659687500259,1939,22,10,ba_50,10000,Pseudolikelihood
-999.0,2620.1954887218044,4559.195488721804,1939,22,10,ba_50,10000,Chao
-999.0,5838.206436262695,7777.206436262695,1939,22,10,ba_50,10000,Turing Geometric
-999.0,1994.6156299840509,3933.615629984051,1939,22,10,ba_50,10000,Schnabel
-999.0,2632.7494821548644,4571.749482154864,1939,22,10,ba_50,10000,Zelterman
-999.0,2301.2322643212965,4240.2322643212965,1939,22,10,ba_50,10000,Chao Lee Jeng 1
-999.0,2793.3053132668347,4732.305313266835,1939,22,10,ba_50,10000,Chao Lee Jeng 0
-999.0,3130.1563492063497,5069.15634920635,1939,22,10,ba_50,10000,Jackknife k = 4
-999.0,2753.56111111111,4692.56111111111,1939,22,10,ba_50,10000,Jackknife k = 3
-999.0,3368.495469576719,5307.495469576719,1939,22,10,ba_50,10000,Jackknife k = 5
-999.0,4093.905399994628,6032.905399994628,1939,22,10,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2175.427036623176,4114.427036623176,1939,22,10,ba_50,10000,Turing
-999.0,2174.4666666666662,4113.466666666666,1939,22,10,ba_50,10000,Jackknife k = 2
-999.0,1301.4,3240.4,1939,22,10,ba_50,10000,Jackknife k = 1
-999.0,2328.309105396507,4267.309105396507,1939,22,10,ba_50,10000,Chao Lee Jeng 2
0.699225330744539,8378.732852730109,10865.732852730109,2487,22,15,ba_50,10000,Pseudolikelihood
-999.0,3260.2362204724413,5747.236220472441,2487,22,15,ba_50,10000,Chao
-999.0,6743.406022882957,9230.406022882957,2487,22,15,ba_50,10000,Turing Geometric
-999.0,2147.0195016251355,4634.0195016251355,2487,22,15,ba_50,10000,Schnabel
-999.0,3326.6581725898996,5813.6581725899,2487,22,15,ba_50,10000,Zelterman
-999.0,3053.2707069400467,5540.270706940047,2487,22,15,ba_50,10000,Chao Lee Jeng 1
-999.0,3484.9815962653656,5971.981596265366,2487,22,15,ba_50,10000,Chao Lee Jeng 0
-999.0,4207.262881562882,6694.262881562882,2487,22,15,ba_50,10000,Jackknife k = 4
-999.0,3667.0930402930408,6154.093040293041,2487,22,15,ba_50,10000,Jackknife k = 3
-999.0,4563.8730491730485,7050.8730491730485,2487,22,15,ba_50,10000,Jackknife k = 5
-999.0,6427.726827195125,8914.726827195125,2487,22,15,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2591.791199437712,5078.791199437712,2487,22,15,ba_50,10000,Turing
-999.0,2867.1809523809525,5354.1809523809525,2487,22,15,ba_50,10000,Jackknife k = 2
-999.0,1698.666666666667,4185.666666666667,2487,22,15,ba_50,10000,Jackknife k = 1
-999.0,3072.949634411423,5559.949634411423,2487,22,15,ba_50,10000,Chao Lee Jeng 2
0.5274621560963207,11604.809163875483,15377.809163875483,3773,22,20,ba_50,10000,Pseudolikelihood
-999.0,3804.0023696682465,7577.0023696682465,3773,22,20,ba_50,10000,Chao
-999.0,7552.955907369465,11325.955907369465,3773,22,20,ba_50,10000,Turing Geometric
-999.0,1944.273246753247,5717.273246753247,3773,22,20,ba_50,10000,Schnabel
-999.0,3985.383236103271,7758.383236103271,3773,22,20,ba_50,10000,Zelterman
-999.0,3790.764261771851,7563.764261771851,3773,22,20,ba_50,10000,Chao Lee Jeng 1
-999.0,4184.816141808904,7957.816141808904,3773,22,20,ba_50,10000,Chao Lee Jeng 0
-999.0,5629.608909528724,9402.608909528724,3773,22,20,ba_50,10000,Jackknife k = 4
-999.0,4981.657894736842,8754.657894736842,3773,22,20,ba_50,10000,Jackknife k = 3
-999.0,6025.444250408496,9798.444250408496,3773,22,20,ba_50,10000,Jackknife k = 5
-999.0,8325.657898391915,12098.657898391915,3773,22,20,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2801.886511846398,6574.886511846398,3773,22,20,ba_50,10000,Turing
-999.0,3968.2789473684225,7741.278947368422,3773,22,20,ba_50,10000,Jackknife k = 2
-999.0,2407.2999999999993,6180.299999999999,3773,22,20,ba_50,10000,Jackknife k = 1
-999.0,3809.2887346142124,7582.288734614212,3773,22,20,ba_50,10000,Chao Lee Jeng 2
0.5175302599294379,11238.994346494026,15289.994346494026,4051,22,25,ba_50,10000,Pseudolikelihood
-999.0,3471.1897621509825,7522.1897621509825,4051,22,25,ba_50,10000,Chao
-999.0,7072.816323500279,11123.81632350028,4051,22,25,ba_50,10000,Turing Geometric
-999.0,1791.4961832061072,5842.496183206107,4051,22,25,ba_50,10000,Schnabel
-999.0,3651.3400379150635,7702.3400379150635,4051,22,25,ba_50,10000,Zelterman
-999.0,3665.7620225961045,7716.7620225961045,4051,22,25,ba_50,10000,Chao Lee Jeng 1
-999.0,3970.0178602266124,8021.017860226612,4051,22,25,ba_50,10000,Chao Lee Jeng 0
-999.0,5455.610513833992,9506.610513833992,4051,22,25,ba_50,10000,Jackknife k = 4
-999.0,4938.374565217391,8989.374565217391,4051,22,25,ba_50,10000,Jackknife k = 3
-999.0,5698.642178304788,9749.642178304788,4051,22,25,ba_50,10000,Jackknife k = 5
-999.0,7280.331930981676,11331.331930981676,4051,22,25,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2582.413264930299,6633.413264930299,4051,22,25,ba_50,10000,Turing
-999.0,4018.508333333333,8069.508333333333,4051,22,25,ba_50,10000,Jackknife k = 2
-999.0,2487.3600000000006,6538.360000000001,4051,22,25,ba_50,10000,Jackknife k = 1
-999.0,3677.7528367439454,7728.752836743945,4051,22,25,ba_50,10000,Chao Lee Jeng 2
0.411293203001745,11413.039616985565,15779.039616985565,4366,22,30,ba_50,10000,Pseudolikelihood
-999.0,3991.5202020202014,8357.520202020201,4366,22,30,ba_50,10000,Chao
-999.0,6282.371998595987,10648.371998595987,4366,22,30,ba_50,10000,Turing Geometric
-999.0,1389.0685679611652,5755.068567961165,4366,22,30,ba_50,10000,Schnabel
-999.0,4592.61105466548,8958.61105466548,4366,22,30,ba_50,10000,Zelterman
-999.0,4109.617911377287,8475.617911377287,4366,22,30,ba_50,10000,Chao Lee Jeng 1
-999.0,4330.234228422107,8696.234228422107,4366,22,30,ba_50,10000,Chao Lee Jeng 0
-999.0,6568.6503861825695,10934.65038618257,4366,22,30,ba_50,10000,Jackknife k = 4
-999.0,5512.281280788176,9878.281280788176,4366,22,30,ba_50,10000,Jackknife k = 3
-999.0,7575.975133327718,11941.975133327718,4366,22,30,ba_50,10000,Jackknife k = 5
-999.0,10029.134098136783,14395.134098136783,4366,22,30,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2205.761512873003,6571.761512873003,4366,22,30,ba_50,10000,Turing
-999.0,4264.375862068964,8630.375862068964,4366,22,30,ba_50,10000,Jackknife k = 2
-999.0,2578.1000000000004,6944.1,4366,22,30,ba_50,10000,Jackknife k = 1
-999.0,4121.415285710253,8487.415285710253,4366,22,30,ba_50,10000,Chao Lee Jeng 2
0.5116454101605288,9755.50920660283,14577.50920660283,4822,22,35,ba_50,10000,Pseudolikelihood
-999.0,3590.4679193400552,8412.467919340055,4822,22,35,ba_50,10000,Chao
-999.0,6278.795657560135,11100.795657560135,4822,22,35,ba_50,10000,Turing Geometric
-999.0,1261.0028011204486,6083.002801120449,4822,22,35,ba_50,10000,Schnabel
-999.0,4084.635011495311,8906.635011495311,4822,22,35,ba_50,10000,Zelterman
-999.0,3978.8384324016624,8800.838432401662,4822,22,35,ba_50,10000,Chao Lee Jeng 1
-999.0,4172.835658887148,8994.835658887148,4822,22,35,ba_50,10000,Chao Lee Jeng 0
-999.0,6256.028864272981,11078.028864272981,4822,22,35,ba_50,10000,Jackknife k = 4
-999.0,5443.21036414566,10265.21036414566,4822,22,35,ba_50,10000,Jackknife k = 3
-999.0,6964.169528163171,11786.169528163171,4822,22,35,ba_50,10000,Jackknife k = 5
-999.0,8289.733596790791,13111.733596790791,4822,22,35,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2160.0940542619064,6982.094054261906,4822,22,35,ba_50,10000,Turing
-999.0,4359.683193277311,9181.683193277311,4822,22,35,ba_50,10000,Jackknife k = 2
-999.0,2719.028571428571,7541.028571428571,4822,22,35,ba_50,10000,Jackknife k = 1
-999.0,3987.01379119539,8809.01379119539,4822,22,35,ba_50,10000,Chao Lee Jeng 2
0.9021570052310431,5608.995635450968,11217.995635450967,5609,22,40,ba_50,10000,Pseudolikelihood
-999.0,3590.265060240963,9199.265060240963,5609,22,40,ba_50,10000,Chao
-999.0,6435.875107158225,12044.875107158225,5609,22,40,ba_50,10000,Turing Geometric
-999.0,1002.1960821970424,6611.196082197042,5609,22,40,ba_50,10000,Schnabel
-999.0,4113.962878461436,9722.962878461436,5609,22,40,ba_50,10000,Zelterman
-999.0,4457.372561376304,10066.372561376304,5609,22,40,ba_50,10000,Chao Lee Jeng 1
-999.0,4643.335162620966,10252.335162620966,5609,22,40,ba_50,10000,Chao Lee Jeng 0
-999.0,6248.286299102747,11857.286299102747,5609,22,40,ba_50,10000,Jackknife k = 4
-999.0,5702.270394736843,11311.270394736843,5609,22,40,ba_50,10000,Jackknife k = 3
-999.0,6475.333684481548,12084.333684481548,5609,22,40,ba_50,10000,Jackknife k = 5
-999.0,8308.43125556459,13917.43125556459,5609,22,40,ba_50,10000,Conway-Maxwell-Poisson
-999.0,2143.2967099639263,7752.296709963926,5609,22,40,ba_50,10000,Turing
-999.0,4715.148717948719,10324.14871794872,5609,22,40,ba_50,10000,Jackknife k = 2
-999.0,3010.7999999999993,8619.8,5609,22,40,ba_50,10000,Jackknife k = 1
-999.0,4463.636916360772,10072.636916360772,5609,22,40,ba_50,10000,Chao Lee Jeng 2
0.5872086818883676,8684.57078108539,14556.57078108539,5872,22,45,ba_50,10000,Pseudolikelihood
-999.0,3225.3902188782486,9097.390218878249,5872,22,45,ba_50,10000,Chao
-999.0,6143.03470540912,12015.03470540912,5872,22,45,ba_50,10000,Turing Geometric
-999.0,892.270592239619,6764.270592239619,5872,22,45,ba_50,10000,Schnabel
-999.0,3690.225919538958,9562.225919538958,5872,22,45,ba_50,10000,Zelterman
-999.0,4277.815476994529,10149.815476994529,5872,22,45,ba_50,10000,Chao Lee Jeng 1
-999.0,4438.304605115913,10310.304605115913,5872,22,45,ba_50,10000,Chao Lee Jeng 0
-999.0,5732.055229761625,11604.055229761625,5872,22,45,ba_50,10000,Jackknife k = 4
-999.0,5373.076133427296,11245.076133427296,5872,22,45,ba_50,10000,Jackknife k = 3
-999.0,5804.964461724177,11676.964461724177,5872,22,45,ba_50,10000,Jackknife k = 5
-999.0,7061.06011379954,12933.06011379954,5872,22,45,ba_50,10000,Conway-Maxwell-Poisson
-999.0,1994.6265232029064,7866.626523202906,5872,22,45,ba_50,10000,Turing
-999.0,4571.994949494949,10443.994949494949,5872,22,45,ba_50,10000,Jackknife k = 2
-999.0,3002.7555555555555,8874.755555555555,5872,22,45,ba_50,10000,Jackknife k = 1
-999.0,4282.761531656182,10154.761531656182,5872,22,45,ba_50,10000,Chao Lee Jeng 2
0.7998718139035612,6220.995602684245,12441.995602684245,6221,22,50,ba_50,10000,Pseudolikelihood
-999.0,2893.6097560975613,9114.609756097561,6221,22,50,ba_50,10000,Chao
-999.0,5791.548762071618,12012.548762071618,6221,22,50,ba_50,10000,Turing Geometric
-999.0,741.0071366152051,6962.007136615205,6221,22,50,ba_50,10000,Schnabel
-999.0,3342.2569016588423,9563.256901658842,6221,22,50,ba_50,10000,Zelterman
-999.0,3978.273516629528,10199.273516629528,6221,22,50,ba_50,10000,Chao Lee Jeng 1
-999.0,4111.148106128809,10332.148106128809,6221,22,50,ba_50,10000,Chao Lee Jeng 0
-999.0,5202.6078368794315,11423.607836879431,6221,22,50,ba_50,10000,Jackknife k = 4
-999.0,5017.647789115645,11238.647789115645,6221,22,50,ba_50,10000,Jackknife k = 3
-999.0,5103.497972088233,11324.497972088233,6221,22,50,ba_50,10000,Jackknife k = 5
-999.0,6040.356790405884,12261.356790405884,6221,22,50,ba_50,10000,Conway-Maxwell-Poisson
-999.0,1812.573442634738,8033.573442634738,6221,22,50,ba_50,10000,Turing
-999.0,4397.7673469387755,10618.767346938776,6221,22,50,ba_50,10000,Jackknife k = 2
-999.0,2981.16,9202.16,6221,22,50,ba_50,10000,Jackknife k = 1
-999.0,3982.189770510642,10203.189770510642,6221,22,50,ba_50,10000,Chao Lee Jeng 2
-999.0,5.9133088e7,5.9133971e7,883,22,5,ba_50,10000,Morgan Ridout
-999.0,2416.1000000000004,4355.1,1939,22,10,ba_50,10000,Morgan Ridout
-999.0,3987.2,6474.2,2487,22,15,ba_50,10000,Morgan Ridout
-999.0,7372.5,11145.5,3773,22,20,ba_50,10000,Morgan Ridout
-999.0,6873.1,10924.1,4051,22,25,ba_50,10000,Morgan Ridout
-999.0,19257.5,23623.5,4366,22,30,ba_50,10000,Morgan Ridout
-999.0,11611.099999999999,16433.1,4822,22,35,ba_50,10000,Morgan Ridout
-999.0,13036.0,18645.0,5609,22,40,ba_50,10000,Morgan Ridout
-999.0,9449.9,15321.9,5872,22,45,ba_50,10000,Morgan Ridout
-999.0,7337.4,13558.4,6221,22,50,ba_50,10000,Morgan Ridout
0.935017631505157,15431.212311965459,16284.212311965459,853,23,5,ba_50,10000,Pseudolikelihood
-999.0,8632.894736842105,9485.894736842105,853,23,5,ba_50,10000,Chao
-999.0,15600.424934173388,16453.42493417339,853,23,5,ba_50,10000,Turing Geometric
-999.0,5428.0625,6281.0625,853,23,5,ba_50,10000,Schnabel
-999.0,8671.35277946316,9524.35277946316,853,23,5,ba_50,10000,Zelterman
-999.0,6395.67281678768,7248.67281678768,853,23,5,ba_50,10000,Chao Lee Jeng 1
-999.0,9208.903063345197,10061.903063345197,853,23,5,ba_50,10000,Chao Lee Jeng 0
-999.0,1573.75,2426.75,853,23,5,ba_50,10000,Jackknife k = 4
-999.0,1422.5666666666666,2275.5666666666666,853,23,5,ba_50,10000,Jackknife k = 3
-999.0,1573.75,2426.75,853,23,5,ba_50,10000,Jackknife k = 5
-999.0,100659.72596687538,101512.72596687538,853,23,5,ba_50,10000,Conway-Maxwell-Poisson
-999.0,5992.213983536647,6845.213983536647,853,23,5,ba_50,10000,Turing
