a_hat,Nu_hat,N_hat,No,trial,T,avg_n,N,type
-999.0,137.75,290.75,153,298,20,8.1,1000.0,Jackknife k = 1
-999.0,1501.7857142857142,1654.7857142857142,153,298,20,8.1,1000.0,Chao
42.97377207110695,479.326871619383,510.326871619383,31,299,5,6.4,1000.0,Pseudolikelihood
-999.0,945.2499349297208,976.2499349297208,31,299,5,6.4,1000.0,Turing Geometric
-999.0,2.574590688279528,33.57459068827953,31,299,5,6.4,1000.0,Huggins
-999.0,350.0,381.0,31,299,5,6.4,1000.0,Schnabel
-999.0,449.6722094663707,480.6722094663707,31,299,5,6.4,1000.0,Zelterman
-999.0,58.75,89.75,31,299,5,6.4,1000.0,Jackknife k = 4
-999.0,53.05,84.05,31,299,5,6.4,1000.0,Jackknife k = 3
-999.0,58.75,89.75,31,299,5,6.4,1000.0,Jackknife k = 5
-999.0,30.0,61.0,31,299,5,6.4,1000.0,Conway-Maxwell-Poisson
-999.0,368.9750126870535,399.9750126870535,31,299,5,6.4,1000.0,Turing
-999.0,41.55,72.55,31,299,5,6.4,1000.0,Jackknife k = 2
-999.0,24.0,55.0,31,299,5,6.4,1000.0,Jackknife k = 1
-999.0,450.0,481.0,31,299,5,6.4,1000.0,Chao
47.09024702018865,786.3851625868884,855.3851625868884,69,299,10,7.2,1000.0,Pseudolikelihood
-999.0,1551.7496452222476,1620.7496452222476,69,299,10,7.2,1000.0,Turing Geometric
-999.0,1.9594697645115247,70.95946976451152,69,299,10,7.2,1000.0,Huggins
-999.0,657.3333333333334,726.3333333333334,69,299,10,7.2,1000.0,Schnabel
-999.0,725.0226552858901,794.0226552858901,69,299,10,7.2,1000.0,Zelterman
-999.0,188.16666666666669,257.1666666666667,69,299,10,7.2,1000.0,Jackknife k = 4
-999.0,152.76666666666668,221.76666666666668,69,299,10,7.2,1000.0,Jackknife k = 3
-999.0,216.83333333333331,285.8333333333333,69,299,10,7.2,1000.0,Jackknife k = 5
-999.0,66.0,135.0,69,299,10,7.2,1000.0,Conway-Maxwell-Poisson
-999.0,679.7555923710704,748.7555923710704,69,299,10,7.2,1000.0,Turing
-999.0,110.06666666666666,179.06666666666666,69,299,10,7.2,1000.0,Jackknife k = 2
-999.0,59.400000000000006,128.4,69,299,10,7.2,1000.0,Jackknife k = 1
-999.0,726.0,795.0,69,299,10,7.2,1000.0,Chao
54.4930140041944,1362.3011289388862,1479.3011289388862,117,299,15,8.133333333333333,1000.0,Pseudolikelihood
-999.0,2678.0494287645506,2795.0494287645506,117,299,15,8.133333333333333,1000.0,Turing Geometric
-999.0,1.8924061369598348,118.89240613695983,117,299,15,8.133333333333333,1000.0,Huggins
-999.0,1193.8,1310.8,117,299,15,8.133333333333333,1000.0,Schnabel
-999.0,1252.7704200719445,1369.7704200719445,117,299,15,8.133333333333333,1000.0,Zelterman
-999.0,352.7380952380953,469.7380952380953,117,299,15,8.133333333333333,1000.0,Jackknife k = 4
-999.0,280.0333333333333,397.0333333333333,117,299,15,8.133333333333333,1000.0,Jackknife k = 3
-999.0,416.45238095238096,533.452380952381,117,299,15,8.133333333333333,1000.0,Jackknife k = 5
-999.0,112.0,229.0,117,299,15,8.133333333333333,1000.0,Conway-Maxwell-Poisson
-999.0,1219.255119355795,1336.255119355795,117,299,15,8.133333333333333,1000.0,Turing
-999.0,197.5761904761905,314.5761904761905,117,299,15,8.133333333333333,1000.0,Jackknife k = 2
-999.0,104.53333333333333,221.53333333333333,117,299,15,8.133333333333333,1000.0,Jackknife k = 1
-999.0,1254.4,1371.4,117,299,15,8.133333333333333,1000.0,Chao
54.40700738520205,1437.76085875448,1580.76085875448,143,299,20,7.5,1000.0,Pseudolikelihood
-999.0,2848.0346646880353,2991.0346646880353,143,299,20,7.5,1000.0,Turing Geometric
-999.0,1.620885218881,144.620885218881,143,299,20,7.5,1000.0,Huggins
-999.0,1298.5714285714287,1441.5714285714287,143,299,20,7.5,1000.0,Schnabel
-999.0,1318.8693562276808,1461.8693562276808,143,299,20,7.5,1000.0,Zelterman
-999.0,444.0394736842105,587.0394736842105,143,299,20,7.5,1000.0,Jackknife k = 4
-999.0,350.271052631579,493.271052631579,143,299,20,7.5,1000.0,Jackknife k = 3
-999.0,527.8026315789474,670.8026315789474,143,299,20,7.5,1000.0,Jackknife k = 5
-999.0,136.0,279.0,143,299,20,7.5,1000.0,Conway-Maxwell-Poisson
-999.0,1316.2305064997258,1459.2305064997258,143,299,20,7.5,1000.0,Turing
-999.0,245.63157894736844,388.63157894736844,143,299,20,7.5,1000.0,Jackknife k = 2
-999.0,129.2,272.2,143,299,20,7.5,1000.0,Jackknife k = 1
-999.0,1321.142857142857,1464.142857142857,143,299,20,7.5,1000.0,Chao
43.49967394331951,693.0025849513958,742.0025849513958,49,3,5,9.8,1000.0,Pseudolikelihood
-999.0,Inf,Inf,49,3,5,9.8,1000.0,Turing Geometric
-999.0,4.131505898681418,53.13150589868142,49,3,5,9.8,1000.0,Huggins
-999.0,Inf,Inf,49,3,5,9.8,1000.0,Schnabel
-999.0,Inf,Inf,49,3,5,9.8,1000.0,Zelterman
-999.0,98.0,147.0,49,3,5,9.8,1000.0,Jackknife k = 4
-999.0,88.19999999999999,137.2,49,3,5,9.8,1000.0,Jackknife k = 3
-999.0,98.0,147.0,49,3,5,9.8,1000.0,Jackknife k = 5
-999.0,49.0,98.0,49,3,5,9.8,1000.0,Conway-Maxwell-Poisson
-999.0,Inf,Inf,49,3,5,9.8,1000.0,Turing
-999.0,68.6,117.6,49,3,5,9.8,1000.0,Jackknife k = 2
-999.0,39.2,88.2,49,3,5,9.8,1000.0,Jackknife k = 1
-999.0,Inf,Inf,49,3,5,9.8,1000.0,Chao
0.0542267950051676,18032.905263598994,18144.905263598994,112,3,10,11.9,1000.0,Pseudolikelihood
-999.0,1880.8424082800675,1992.8424082800675,112,3,10,11.9,1000.0,Turing Geometric
-999.0,3.1555917740906665,115.15559177409067,112,3,10,11.9,1000.0,Huggins
-999.0,729.7142857142857,841.7142857142857,112,3,10,11.9,1000.0,Schnabel
-999.0,1132.0803725648807,1244.0803725648807,112,3,10,11.9,1000.0,Zelterman
-999.0,303.1458333333333,415.1458333333333,112,3,10,11.9,1000.0,Jackknife k = 4
-999.0,245.48749999999995,357.48749999999995,112,3,10,11.9,1000.0,Jackknife k = 3
-999.0,350.4305555555556,462.4305555555556,112,3,10,11.9,1000.0,Jackknife k = 5
-999.0,26554.048359608565,26666.048359608565,112,3,10,11.9,1000.0,Conway-Maxwell-Poisson
-999.0,816.5355198711808,928.5355198711808,112,3,10,11.9,1000.0,Turing
-999.0,176.64444444444445,288.64444444444445,112,3,10,11.9,1000.0,Jackknife k = 2
-999.0,95.4,207.4,112,3,10,11.9,1000.0,Jackknife k = 1
-999.0,1123.6,1235.6,112,3,10,11.9,1000.0,Chao
0.5578417833486816,2983.5495543850634,3123.5495543850634,140,3,15,9.933333333333334,1000.0,Pseudolikelihood
-999.0,2241.9982683087783,2381.9982683087783,140,3,15,9.933333333333334,1000.0,Turing Geometric
-999.0,2.241497616602885,142.24149761660289,140,3,15,9.933333333333334,1000.0,Huggins
-999.0,925.1111111111111,1065.111111111111,140,3,15,9.933333333333334,1000.0,Schnabel
-999.0,1251.2371418155842,1391.2371418155842,140,3,15,9.933333333333334,1000.0,Zelterman
-999.0,413.3992673992674,553.3992673992674,140,3,15,9.933333333333334,1000.0,Jackknife k = 4
-999.0,328.1996336996337,468.1996336996337,140,3,15,9.933333333333334,1000.0,Jackknife k = 3
-999.0,488.7289377289378,628.7289377289378,140,3,15,9.933333333333334,1000.0,Jackknife k = 5
-999.0,13545.206131563513,13685.206131563513,140,3,15,9.933333333333334,1000.0,Conway-Maxwell-Poisson
-999.0,1010.1166432033472,1150.1166432033472,140,3,15,9.933333333333334,1000.0,Turing
-999.0,231.9666666666667,371.9666666666667,140,3,15,9.933333333333334,1000.0,Jackknife k = 2
-999.0,123.19999999999999,263.2,140,3,15,9.933333333333334,1000.0,Jackknife k = 1
-999.0,1244.5714285714287,1384.5714285714287,140,3,15,9.933333333333334,1000.0,Chao
20.546613263069453,493.69275173196627,658.6927517319663,165,3,20,9.55,1000.0,Pseudolikelihood
-999.0,1006.8520196620084,1171.8520196620084,165,3,20,9.55,1000.0,Turing Geometric
-999.0,1.7574516416607082,166.7574516416607,165,3,20,9.55,1000.0,Huggins
-999.0,447.5,612.5,165,3,20,9.55,1000.0,Schnabel
-999.0,450.5338323550227,615.5338323550227,165,3,20,9.55,1000.0,Zelterman
-999.0,398.31140350877195,563.311403508772,165,3,20,9.55,1000.0,Jackknife k = 4
-999.0,328.93128654970764,493.93128654970764,165,3,20,9.55,1000.0,Jackknife k = 3
-999.0,453.4868421052631,618.4868421052631,165,3,20,9.55,1000.0,Jackknife k = 5
-999.0,358.89763831774894,523.8976383177489,165,3,20,9.55,1000.0,Conway-Maxwell-Poisson
-999.0,438.33693204971473,603.3369320497147,165,3,20,9.55,1000.0,Turing
-999.0,242.09210526315792,407.0921052631579,165,3,20,9.55,1000.0,Jackknife k = 2
-999.0,133.95,298.95,165,3,20,9.55,1000.0,Jackknife k = 1
-999.0,451.840909090909,616.840909090909,165,3,20,9.55,1000.0,Chao
0.04847626191684859,11490.709447337325,11554.709447337325,64,30,5,13.6,1000.0,Pseudolikelihood
-999.0,1146.5597143078255,1210.5597143078255,64,30,5,13.6,1000.0,Turing Geometric
-999.0,5.256131440863513,69.25613144086351,64,30,5,13.6,1000.0,Huggins
-999.0,323.75,387.75,64,30,5,13.6,1000.0,Schnabel
-999.0,944.3497017152392,1008.3497017152392,64,30,5,13.6,1000.0,Zelterman
-999.0,119.75,183.75,64,30,5,13.6,1000.0,Jackknife k = 4
-999.0,108.03333333333333,172.03333333333333,64,30,5,13.6,1000.0,Jackknife k = 3
-999.0,119.75,183.75,64,30,5,13.6,1000.0,Jackknife k = 5
-999.0,196084.30483448537,196148.30483448537,64,30,5,13.6,1000.0,Conway-Maxwell-Poisson
-999.0,440.0320184546667,504.0320184546667,64,30,5,13.6,1000.0,Turing
-999.0,84.49999999999997,148.49999999999997,64,30,5,13.6,1000.0,Jackknife k = 2
-999.0,48.80000000000001,112.80000000000001,64,30,5,13.6,1000.0,Jackknife k = 1
-999.0,930.25,994.25,64,30,5,13.6,1000.0,Chao
68.97996966504702,213.63483801592997,315.63483801593,102,30,10,12.3,1000.0,Pseudolikelihood
-999.0,469.3009703067312,571.3009703067312,102,30,10,12.3,1000.0,Turing Geometric
-999.0,2.6568539535416846,104.65685395354168,102,30,10,12.3,1000.0,Huggins
-999.0,189.76190476190476,291.76190476190476,102,30,10,12.3,1000.0,Schnabel
-999.0,201.47222844634558,303.4722284463456,102,30,10,12.3,1000.0,Zelterman
-999.0,196.34722222222223,298.34722222222223,102,30,10,12.3,1000.0,Jackknife k = 4
-999.0,168.23055555555555,270.23055555555555,102,30,10,12.3,1000.0,Jackknife k = 3
-999.0,216.30555555555554,318.30555555555554,102,30,10,12.3,1000.0,Jackknife k = 5
-999.0,157.06320627018573,259.06320627018573,102,30,10,12.3,1000.0,Conway-Maxwell-Poisson
-999.0,186.0867914193334,288.0867914193334,102,30,10,12.3,1000.0,Turing
-999.0,129.01111111111112,231.01111111111112,102,30,10,12.3,1000.0,Jackknife k = 2
-999.0,74.69999999999999,176.7,102,30,10,12.3,1000.0,Jackknife k = 1
-999.0,202.61764705882354,304.61764705882354,102,30,10,12.3,1000.0,Chao
25.528931243585735,642.3954686435188,830.3954686435188,188,30,15,14.266666666666667,1000.0,Pseudolikelihood
-999.0,1321.0356342851649,1509.0356342851649,188,30,15,14.266666666666667,1000.0,Turing Geometric
-999.0,2.884298924654047,190.88429892465405,188,30,15,14.266666666666667,1000.0,Huggins
-999.0,503.53846153846155,691.5384615384615,188,30,15,14.266666666666667,1000.0,Schnabel
-999.0,610.9254908175209,798.9254908175209,188,30,15,14.266666666666667,1000.0,Zelterman
-999.0,460.51282051282067,648.5128205128207,188,30,15,14.266666666666667,1000.0,Jackknife k = 4
-999.0,378.5326007326008,566.5326007326008,188,30,15,14.266666666666667,1000.0,Jackknife k = 3
-999.0,526.9816849816849,714.9816849816849,188,30,15,14.266666666666667,1000.0,Jackknife k = 5
-999.0,628.6462039780479,816.6462039780479,188,30,15,14.266666666666667,1000.0,Conway-Maxwell-Poisson
-999.0,569.8382704151002,757.8382704151002,188,30,15,14.266666666666667,1000.0,Turing
-999.0,277.4952380952381,465.4952380952381,188,30,15,14.266666666666667,1000.0,Jackknife k = 2
-999.0,153.06666666666666,341.06666666666666,188,30,15,14.266666666666667,1000.0,Jackknife k = 1
-999.0,611.2727272727273,799.2727272727273,188,30,15,14.266666666666667,1000.0,Chao
0.7449871054019501,1484.2931743467161,1690.2931743467161,206,30,20,12.0,1000.0,Pseudolikelihood
-999.0,1252.6983222261788,1458.6983222261788,206,30,20,12.0,1000.0,Turing Geometric
-999.0,2.1950089257109653,208.19500892571097,206,30,20,12.0,1000.0,Huggins
-999.0,472.32352941176475,678.3235294117648,206,30,20,12.0,1000.0,Schnabel
-999.0,631.0829036121193,837.0829036121193,206,30,20,12.0,1000.0,Zelterman
-999.0,512.6798159614724,718.6798159614724,206,30,20,12.0,1000.0,Jackknife k = 4
-999.0,419.59429824561414,625.5942982456141,206,30,20,12.0,1000.0,Jackknife k = 3
-999.0,588.4865755073959,794.4865755073959,206,30,20,12.0,1000.0,Jackknife k = 5
-999.0,1640.2155781800307,1846.2155781800307,206,30,20,12.0,1000.0,Conway-Maxwell-Poisson
-999.0,545.208530018571,751.208530018571,206,30,20,12.0,1000.0,Turing
-999.0,306.1342105263159,512.1342105263159,206,30,20,12.0,1000.0,Jackknife k = 2
-999.0,168.14999999999998,374.15,206,30,20,12.0,1000.0,Jackknife k = 1
-999.0,626.58,832.58,206,30,20,12.0,1000.0,Chao
43.21238644243906,676.3373577656378,724.3373577656378,48,300,5,9.6,1000.0,Pseudolikelihood
-999.0,Inf,Inf,48,300,5,9.6,1000.0,Turing Geometric
-999.0,4.047189451769555,52.047189451769555,48,300,5,9.6,1000.0,Huggins
-999.0,Inf,Inf,48,300,5,9.6,1000.0,Schnabel
-999.0,Inf,Inf,48,300,5,9.6,1000.0,Zelterman
-999.0,96.0,144.0,48,300,5,9.6,1000.0,Jackknife k = 4
-999.0,86.4,134.4,48,300,5,9.6,1000.0,Jackknife k = 3
-999.0,96.0,144.0,48,300,5,9.6,1000.0,Jackknife k = 5
-999.0,48.0,96.0,48,300,5,9.6,1000.0,Conway-Maxwell-Poisson
-999.0,Inf,Inf,48,300,5,9.6,1000.0,Turing
-999.0,67.19999999999999,115.19999999999999,48,300,5,9.6,1000.0,Jackknife k = 2
-999.0,38.400000000000006,86.4,48,300,5,9.6,1000.0,Jackknife k = 1
-999.0,Inf,Inf,48,300,5,9.6,1000.0,Chao
22.602569401652616,91.85561374327149,160.85561374327148,69,300,10,9.0,1000.0,Pseudolikelihood
-999.0,194.22293486790198,263.222934867902,69,300,10,9.0,1000.0,Turing Geometric
-999.0,1.6897296451594315,70.68972964515943,69,300,10,9.0,1000.0,Huggins
-999.0,90.61904761904762,159.61904761904762,69,300,10,9.0,1000.0,Schnabel
-999.0,58.888801362294515,127.88880136229452,69,300,10,9.0,1000.0,Zelterman
-999.0,86.25694444444446,155.25694444444446,69,300,10,9.0,1000.0,Jackknife k = 4
-999.0,82.39861111111111,151.3986111111111,69,300,10,9.0,1000.0,Jackknife k = 3
-999.0,84.81944444444443,153.81944444444443,69,300,10,9.0,1000.0,Jackknife k = 5
-999.0,4.158726915152215,73.15872691515222,69,300,10,9.0,1000.0,Conway-Maxwell-Poisson
-999.0,71.49509271060407,140.49509271060407,69,300,10,9.0,1000.0,Turing
-999.0,69.78888888888889,138.7888888888889,69,300,10,9.0,1000.0,Jackknife k = 2
-999.0,44.099999999999994,113.1,69,300,10,9.0,1000.0,Jackknife k = 1
-999.0,63.18421052631578,132.18421052631578,69,300,10,9.0,1000.0,Chao
35.83309867933414,290.06240513965247,411.06240513965247,121,300,15,9.6,1000.0,Pseudolikelihood
-999.0,587.2492797064027,708.2492797064027,121,300,15,9.6,1000.0,Turing Geometric
-999.0,1.7968218779684832,122.79682187796848,121,300,15,9.6,1000.0,Huggins
-999.0,232.69565217391306,353.69565217391306,121,300,15,9.6,1000.0,Schnabel
-999.0,228.97928621059282,349.9792862105928,121,300,15,9.6,1000.0,Zelterman
-999.0,245.73260073260076,366.73260073260076,121,300,15,9.6,1000.0,Jackknife k = 4
-999.0,211.1329670329671,332.1329670329671,121,300,15,9.6,1000.0,Jackknife k = 3
-999.0,268.3956043956044,389.3956043956044,121,300,15,9.6,1000.0,Jackknife k = 5
-999.0,36.30064694694667,157.30064694694667,121,300,15,9.6,1000.0,Conway-Maxwell-Poisson
-999.0,244.93913751096363,365.93913751096363,121,300,15,9.6,1000.0,Turing
-999.0,161.30000000000007,282.30000000000007,121,300,15,9.6,1000.0,Jackknife k = 2
-999.0,92.4,213.4,121,300,15,9.6,1000.0,Jackknife k = 1
-999.0,233.3571428571429,354.3571428571429,121,300,15,9.6,1000.0,Chao
34.78189792628084,428.15869589112987,585.1586958911298,157,300,20,9.2,1000.0,Pseudolikelihood
-999.0,847.9618271889556,1004.9618271889556,157,300,20,9.2,1000.0,Turing Geometric
-999.0,1.6536262009635152,158.65362620096352,157,300,20,9.2,1000.0,Huggins
-999.0,344.6296296296296,501.6296296296296,157,300,20,9.2,1000.0,Schnabel
-999.0,337.82155609415946,494.82155609415946,157,300,20,9.2,1000.0,Zelterman
-999.0,346.984649122807,503.984649122807,157,300,20,9.2,1000.0,Jackknife k = 4
-999.0,293.95774853801174,450.95774853801174,157,300,20,9.2,1000.0,Jackknife k = 3
-999.0,383.47368421052624,540.4736842105262,157,300,20,9.2,1000.0,Jackknife k = 5
-999.0,47.480284274556794,204.4802842745568,157,300,20,9.2,1000.0,Conway-Maxwell-Poisson
-999.0,365.1831199016424,522.1831199016424,157,300,20,9.2,1000.0,Turing
-999.0,221.0342105263158,378.0342105263158,157,300,20,9.2,1000.0,Jackknife k = 2
-999.0,124.44999999999999,281.45,157,300,20,9.2,1000.0,Jackknife k = 1
-999.0,343.22,500.22,157,300,20,9.2,1000.0,Chao
45.89213647857646,844.8475356274304,902.8475356274304,58,301,5,11.6,1000.0,Pseudolikelihood
-999.0,Inf,Inf,58,301,5,11.6,1000.0,Turing Geometric
-999.0,4.890353920888238,62.89035392088824,58,301,5,11.6,1000.0,Huggins
-999.0,Inf,Inf,58,301,5,11.6,1000.0,Schnabel
-999.0,Inf,Inf,58,301,5,11.6,1000.0,Zelterman
-999.0,116.0,174.0,58,301,5,11.6,1000.0,Jackknife k = 4
-999.0,104.4,162.4,58,301,5,11.6,1000.0,Jackknife k = 3
-999.0,116.0,174.0,58,301,5,11.6,1000.0,Jackknife k = 5
-999.0,58.0,116.0,58,301,5,11.6,1000.0,Conway-Maxwell-Poisson
-999.0,Inf,Inf,58,301,5,11.6,1000.0,Turing
-999.0,81.19999999999999,139.2,58,301,5,11.6,1000.0,Jackknife k = 2
-999.0,46.400000000000006,104.4,58,301,5,11.6,1000.0,Jackknife k = 1
-999.0,Inf,Inf,58,301,5,11.6,1000.0,Chao
54.49302075059482,1362.301135218704,1479.301135218704,117,301,10,12.2,1000.0,Pseudolikelihood
-999.0,2678.0494287645506,2795.0494287645506,117,301,10,12.2,1000.0,Turing Geometric
-999.0,3.3239202250350957,120.3239202250351,117,301,10,12.2,1000.0,Huggins
-999.0,1006.8,1123.8,117,301,10,12.2,1000.0,Schnabel
-999.0,1252.7704200719445,1369.7704200719445,117,301,10,12.2,1000.0,Zelterman
-999.0,319.6111111111111,436.6111111111111,117,301,10,12.2,1000.0,Jackknife k = 4
-999.0,259.4111111111111,376.4111111111111,117,301,10,12.2,1000.0,Jackknife k = 3
-999.0,368.3888888888889,485.3888888888889,117,301,10,12.2,1000.0,Jackknife k = 5
-999.0,112.0,229.0,117,301,10,12.2,1000.0,Conway-Maxwell-Poisson
-999.0,1173.6859852037526,1290.6859852037526,117,301,10,12.2,1000.0,Turing
-999.0,186.84444444444443,303.84444444444443,117,301,10,12.2,1000.0,Jackknife k = 2
-999.0,100.80000000000001,217.8,117,301,10,12.2,1000.0,Jackknife k = 1
-999.0,1254.4,1371.4,117,301,10,12.2,1000.0,Chao
0.15672686355246362,3866.9871844762774,4019.9871844762774,153,301,15,11.8,1000.0,Pseudolikelihood
-999.0,1024.7672903615921,1177.7672903615921,153,301,15,11.8,1000.0,Turing Geometric
-999.0,2.3380500559941595,155.33805005599416,153,301,15,11.8,1000.0,Huggins
-999.0,380.20833333333337,533.2083333333334,153,301,15,11.8,1000.0,Schnabel
-999.0,658.3765280962181,811.3765280962181,153,301,15,11.8,1000.0,Zelterman
-999.0,400.1630036630038,553.1630036630038,153,301,15,11.8,1000.0,Jackknife k = 4
-999.0,320.29816849816854,473.29816849816854,153,301,15,11.8,1000.0,Jackknife k = 3
-999.0,472.1446886446886,625.1446886446886,153,301,15,11.8,1000.0,Jackknife k = 5
-999.0,10486.986521401093,10639.986521401093,153,301,15,11.8,1000.0,Conway-Maxwell-Poisson
-999.0,440.39332068707176,593.3933206870718,153,301,15,11.8,1000.0,Turing
-999.0,229.9333333333334,382.9333333333334,153,301,15,11.8,1000.0,Jackknife k = 2
-999.0,125.06666666666666,278.06666666666666,153,301,15,11.8,1000.0,Jackknife k = 1
-999.0,641.2857142857143,794.2857142857143,153,301,15,11.8,1000.0,Chao
0.03840489649826352,14504.142192923486,14675.142192923486,171,301,20,10.05,1000.0,Pseudolikelihood
-999.0,1085.137679522685,1256.137679522685,171,301,20,10.05,1000.0,Turing Geometric
-999.0,1.833914431632678,172.83391443163268,171,301,20,10.05,1000.0,Huggins
-999.0,384.6,555.6,171,301,20,10.05,1000.0,Schnabel
-999.0,719.1001965995284,890.1001965995284,171,301,20,10.05,1000.0,Zelterman
-999.0,452.32233402132783,623.3223340213278,171,301,20,10.05,1000.0,Jackknife k = 4
-999.0,367.0235380116959,538.0235380116959,171,301,20,10.05,1000.0,Jackknife k = 3
-999.0,518.8147230822153,689.8147230822153,171,301,20,10.05,1000.0,Jackknife k = 5
-999.0,16030.906321723385,16201.906321723385,171,301,20,10.05,1000.0,Conway-Maxwell-Poisson
-999.0,473.9458629859547,644.9458629859547,171,301,20,10.05,1000.0,Turing
-999.0,263.8578947368421,434.8578947368421,171,301,20,10.05,1000.0,Jackknife k = 2
-999.0,142.5,313.5,171,301,20,10.05,1000.0,Jackknife k = 1
-999.0,703.125,874.125,171,301,20,10.05,1000.0,Chao
45.64195707399798,827.8226992640613,884.8226992640613,57,302,5,11.4,1000.0,Pseudolikelihood
-999.0,Inf,Inf,57,302,5,11.4,1000.0,Turing Geometric
-999.0,4.8060374739763745,61.806037473976374,57,302,5,11.4,1000.0,Huggins
-999.0,Inf,Inf,57,302,5,11.4,1000.0,Schnabel
-999.0,Inf,Inf,57,302,5,11.4,1000.0,Zelterman
-999.0,114.0,171.0,57,302,5,11.4,1000.0,Jackknife k = 4
-999.0,102.60000000000002,159.60000000000002,57,302,5,11.4,1000.0,Jackknife k = 3
-999.0,114.0,171.0,57,302,5,11.4,1000.0,Jackknife k = 5
-999.0,57.0,114.0,57,302,5,11.4,1000.0,Conway-Maxwell-Poisson
-999.0,Inf,Inf,57,302,5,11.4,1000.0,Turing
-999.0,79.80000000000001,136.8,57,302,5,11.4,1000.0,Jackknife k = 2
-999.0,45.599999999999994,102.6,57,302,5,11.4,1000.0,Jackknife k = 1
-999.0,Inf,Inf,57,302,5,11.4,1000.0,Chao
58.96786299567339,2358.938825061647,2504.938825061647,146,302,10,14.8,1000.0,Pseudolikelihood
-999.0,10584.499976541252,10730.499976541252,146,302,10,14.8,1000.0,Turing Geometric
-999.0,4.213177385469237,150.21317738546924,146,302,10,14.8,1000.0,Huggins
-999.0,4235.0,4381.0,146,302,10,14.8,1000.0,Schnabel
-999.0,5183.337958616802,5329.337958616802,146,302,10,14.8,1000.0,Zelterman
-999.0,425.44444444444446,571.4444444444445,146,302,10,14.8,1000.0,Jackknife k = 4
-999.0,341.84444444444443,487.84444444444443,146,302,10,14.8,1000.0,Jackknife k = 3
-999.0,494.55555555555554,640.5555555555555,146,302,10,14.8,1000.0,Jackknife k = 5
-999.0,144.0,290.0,146,302,10,14.8,1000.0,Conway-Maxwell-Poisson
-999.0,4723.170372805098,4869.170372805098,146,302,10,14.8,1000.0,Turing
-999.0,243.37777777777774,389.37777777777774,146,302,10,14.8,1000.0,Jackknife k = 2
-999.0,129.60000000000002,275.6,146,302,10,14.8,1000.0,Jackknife k = 1
-999.0,5184.0,5330.0,146,302,10,14.8,1000.0,Chao
31.778178440420195,1343.0560382112874,1516.0560382112874,173,302,15,12.266666666666667,1000.0,Pseudolikelihood
-999.0,2631.5653966905284,2804.5653966905284,173,302,15,12.266666666666667,1000.0,Turing Geometric
-999.0,2.7647243996754867,175.7647243996755,173,302,15,12.266666666666667,1000.0,Huggins
-999.0,1135.0,1308.0,173,302,15,12.266666666666667,1000.0,Schnabel
-999.0,1189.3663083248387,1362.3663083248387,173,302,15,12.266666666666667,1000.0,Zelterman
-999.0,494.69047619047615,667.6904761904761,173,302,15,12.266666666666667,1000.0,Jackknife k = 4
-999.0,396.6333333333333,569.6333333333333,173,302,15,12.266666666666667,1000.0,Jackknife k = 3
-999.0,578.5952380952381,751.5952380952381,173,302,15,12.266666666666667,1000.0,Jackknife k = 5
-999.0,162.0,335.0,173,302,15,12.266666666666667,1000.0,Conway-Maxwell-Poisson
-999.0,1183.4685210608184,1356.4685210608184,173,302,15,12.266666666666667,1000.0,Turing
-999.0,282.7476190476191,455.7476190476191,173,302,15,12.266666666666667,1000.0,Jackknife k = 2
-999.0,151.2,324.2,173,302,15,12.266666666666667,1000.0,Jackknife k = 1
-999.0,1192.909090909091,1365.909090909091,173,302,15,12.266666666666667,1000.0,Chao
30.00834071207733,1340.3142238254356,1580.3142238254356,240,302,20,13.05,1000.0,Pseudolikelihood
-999.0,2690.4860872541876,2930.4860872541876,240,302,20,13.05,1000.0,Turing Geometric
-999.0,2.662017062272355,242.66201706227235,240,302,20,13.05,1000.0,Huggins
-999.0,1166.4761904761904,1406.4761904761904,240,302,20,13.05,1000.0,Schnabel
-999.0,1272.9265131282978,1512.9265131282978,240,302,20,13.05,1000.0,Zelterman
-999.0,685.8793859649123,925.8793859649123,240,302,20,13.05,1000.0,Jackknife k = 4
-999.0,548.7682748538011,788.7682748538011,240,302,20,13.05,1000.0,Jackknife k = 3
-999.0,804.75,1044.75,240,302,20,13.05,1000.0,Jackknife k = 5
-999.0,1092.4519477079953,1332.4519477079953,240,302,20,13.05,1000.0,Conway-Maxwell-Poisson
-999.0,1217.7650547025285,1457.7650547025285,240,302,20,13.05,1000.0,Turing
-999.0,390.79999999999995,630.8,240,302,20,13.05,1000.0,Jackknife k = 2
-999.0,209.0,449.0,240,302,20,13.05,1000.0,Jackknife k = 1
-999.0,1273.6842105263158,1513.6842105263158,240,302,20,13.05,1000.0,Chao
40.38814556666617,528.5576110617513,567.5576110617513,39,303,5,7.8,1000.0,Pseudolikelihood
-999.0,Inf,Inf,39,303,5,7.8,1000.0,Turing Geometric
-999.0,3.2883414295627844,42.288341429562784,39,303,5,7.8,1000.0,Huggins
-999.0,Inf,Inf,39,303,5,7.8,1000.0,Schnabel
-999.0,Inf,Inf,39,303,5,7.8,1000.0,Zelterman
-999.0,78.0,117.0,39,303,5,7.8,1000.0,Jackknife k = 4
-999.0,70.2,109.2,39,303,5,7.8,1000.0,Jackknife k = 3
-999.0,78.0,117.0,39,303,5,7.8,1000.0,Jackknife k = 5
-999.0,39.0,78.0,39,303,5,7.8,1000.0,Conway-Maxwell-Poisson
