a_hat,Nu_hat,N_hat,No,trial,T,graph,N,type
-999.0,1974.0333333333333,2588.0333333333333,614,23,25,sbm_25,10000,Jackknife k = 4
-999.0,1546.473333333333,2160.473333333333,614,23,25,sbm_25,10000,Jackknife k = 3
-999.0,2362.5666666666666,2976.5666666666666,614,23,25,sbm_25,10000,Jackknife k = 5
-999.0,-1613,-999,614,23,25,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,6156.16983669123,6770.16983669123,614,23,25,sbm_25,10000,Turing
-999.0,1076.993333333333,1690.993333333333,614,23,25,sbm_25,10000,Jackknife k = 2
-999.0,562.56,1176.56,614,23,25,sbm_25,10000,Jackknife k = 1
-999.0,6143.508571428564,6757.508571428564,614,23,25,sbm_25,10000,Chao Lee Jeng 2
1000.0,6561.702134766723,7326.702134766723,765,23,30,sbm_25,10000,Pseudolikelihood
-999.0,6374.743902439024,7139.743902439024,765,23,30,sbm_25,10000,Chao
-999.0,13385.873745025421,14150.873745025421,765,23,30,sbm_25,10000,Turing Geometric
-999.0,6326.162790697675,7091.162790697675,765,23,30,sbm_25,10000,Schnabel
-999.0,6369.789716455458,7134.789716455458,765,23,30,sbm_25,10000,Zelterman
-999.0,6272.879858657246,7037.879858657246,765,23,30,sbm_25,10000,Chao Lee Jeng 1
-999.0,6510.058102782963,7275.058102782963,765,23,30,sbm_25,10000,Chao Lee Jeng 0
-999.0,2447.8786945812803,3212.8786945812803,765,23,30,sbm_25,10000,Jackknife k = 4
-999.0,1918.2781198686366,2683.2781198686366,765,23,30,sbm_25,10000,Jackknife k = 3
-999.0,2929.657224958949,3694.657224958949,765,23,30,sbm_25,10000,Jackknife k = 5
-999.0,3013.5438377067007,3778.5438377067007,765,23,30,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,6277.830339622648,7042.830339622648,765,23,30,sbm_25,10000,Turing
-999.0,1336.7528735632181,2101.752873563218,765,23,30,sbm_25,10000,Jackknife k = 2
-999.0,698.9000000000001,1463.9,765,23,30,sbm_25,10000,Jackknife k = 1
-999.0,6273.47202355911,7038.47202355911,765,23,30,sbm_25,10000,Chao Lee Jeng 2
1000.0,6338.5023287084505,7237.5023287084505,899,23,35,sbm_25,10000,Pseudolikelihood
-999.0,5965.432203389831,6864.432203389831,899,23,35,sbm_25,10000,Chao
-999.0,12901.490239302582,13800.490239302582,899,23,35,sbm_25,10000,Turing Geometric
-999.0,6144.524590163935,7043.524590163935,899,23,35,sbm_25,10000,Schnabel
-999.0,5953.07545230645,6852.07545230645,899,23,35,sbm_25,10000,Zelterman
-999.0,6034.6862003780725,6933.6862003780725,899,23,35,sbm_25,10000,Chao Lee Jeng 1
-999.0,6233.5619834710715,7132.5619834710715,899,23,35,sbm_25,10000,Chao Lee Jeng 0
-999.0,2814.802139037433,3713.802139037433,899,23,35,sbm_25,10000,Jackknife k = 4
-999.0,2216.887369493252,3115.887369493252,899,23,35,sbm_25,10000,Jackknife k = 3
-999.0,3350.9388846447664,4249.938884644766,899,23,35,sbm_25,10000,Jackknife k = 5
-999.0,1047.8351836054774,1946.8351836054774,899,23,35,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,6043.202213410988,6942.202213410988,899,23,35,sbm_25,10000,Turing
-999.0,1552.0932773109243,2451.0932773109243,899,23,35,sbm_25,10000,Jackknife k = 2
-999.0,815.0285714285715,1714.0285714285715,899,23,35,sbm_25,10000,Jackknife k = 1
-999.0,6034.984103114931,6933.984103114931,899,23,35,sbm_25,10000,Chao Lee Jeng 2
1000.0,6624.609266053172,7638.609266053172,1014,23,40,sbm_25,10000,Pseudolikelihood
-999.0,6538.595588235294,7552.595588235294,1014,23,40,sbm_25,10000,Chao
-999.0,13677.871755265865,14691.871755265865,1014,23,40,sbm_25,10000,Turing Geometric
-999.0,6424.472972972973,7438.472972972973,1014,23,40,sbm_25,10000,Schnabel
-999.0,6536.079474688016,7550.079474688016,1014,23,40,sbm_25,10000,Zelterman
-999.0,6415.813158349161,7429.813158349161,1014,23,40,sbm_25,10000,Chao Lee Jeng 1
-999.0,6597.195233330627,7611.195233330627,1014,23,40,sbm_25,10000,Chao Lee Jeng 0
-999.0,3188.0056511470993,4202.005651147099,1014,23,40,sbm_25,10000,Jackknife k = 4
-999.0,2506.208282726046,3520.208282726046,1014,23,40,sbm_25,10000,Jackknife k = 3
-999.0,3804.1621120107966,4818.162112010797,1014,23,40,sbm_25,10000,Jackknife k = 5
-999.0,5645.866626475004,6659.866626475004,1014,23,40,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,6417.570759871291,7431.570759871291,1014,23,40,sbm_25,10000,Turing
-999.0,1752.3314102564104,2766.3314102564104,1014,23,40,sbm_25,10000,Jackknife k = 2
-999.0,919.425,1933.425,1014,23,40,sbm_25,10000,Jackknife k = 1
-999.0,6416.420941646979,7430.420941646979,1014,23,40,sbm_25,10000,Chao Lee Jeng 2
1000.0,6987.613668534264,8111.613668534264,1124,23,45,sbm_25,10000,Pseudolikelihood
-999.0,6773.00625,7897.00625,1124,23,45,sbm_25,10000,Chao
-999.0,14388.021270088793,15512.021270088793,1124,23,45,sbm_25,10000,Turing Geometric
-999.0,6773.6511627906975,7897.6511627906975,1124,23,45,sbm_25,10000,Schnabel
-999.0,6765.415748737854,7889.415748737854,1124,23,45,sbm_25,10000,Zelterman
-999.0,6754.062137967347,7878.062137967347,1124,23,45,sbm_25,10000,Chao Lee Jeng 1
-999.0,6923.702503061115,8047.702503061115,1124,23,45,sbm_25,10000,Chao Lee Jeng 0
-999.0,3515.06512802443,4639.06512802443,1124,23,45,sbm_25,10000,Jackknife k = 4
-999.0,2767.8610758750297,3891.8610758750297,1124,23,45,sbm_25,10000,Jackknife k = 3
-999.0,4186.332687338501,5310.332687338501,1124,23,45,sbm_25,10000,Jackknife k = 5
-999.0,3972.959108020773,5096.959108020773,1124,23,45,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,6757.860774897727,7881.860774897727,1124,23,45,sbm_25,10000,Turing
-999.0,1937.8929292929292,3061.8929292929292,1124,23,45,sbm_25,10000,Jackknife k = 2
-999.0,1017.8666666666668,2141.866666666667,1124,23,45,sbm_25,10000,Jackknife k = 1
-999.0,6754.496310584487,7878.496310584487,1124,23,45,sbm_25,10000,Chao Lee Jeng 2
1000.0,6420.791452889717,7711.791452889717,1291,23,50,sbm_25,10000,Pseudolikelihood
-999.0,6402.666666666667,7693.666666666667,1291,23,50,sbm_25,10000,Chao
-999.0,13427.842309943017,14718.842309943017,1291,23,50,sbm_25,10000,Turing Geometric
-999.0,6245.319672131148,7536.319672131148,1291,23,50,sbm_25,10000,Schnabel
-999.0,6403.026880290814,7694.026880290814,1291,23,50,sbm_25,10000,Zelterman
-999.0,6265.426325133152,7556.426325133152,1291,23,50,sbm_25,10000,Chao Lee Jeng 1
-999.0,6408.4000132741685,7699.4000132741685,1291,23,50,sbm_25,10000,Chao Lee Jeng 0
-999.0,3908.4399234693883,5199.439923469388,1291,23,50,sbm_25,10000,Jackknife k = 4
-999.0,3094.671369047618,4385.671369047618,1291,23,50,sbm_25,10000,Jackknife k = 3
-999.0,4631.886479591836,5922.886479591836,1291,23,50,sbm_25,10000,Jackknife k = 5
-999.0,7057.806949686274,8348.806949686274,1291,23,50,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,6265.742413611317,7556.742413611317,1291,23,50,sbm_25,10000,Turing
-999.0,2179.875918367347,3470.875918367347,1291,23,50,sbm_25,10000,Jackknife k = 2
-999.0,1152.48,2443.48,1291,23,50,sbm_25,10000,Jackknife k = 1
-999.0,6265.985357633713,7556.985357633713,1291,23,50,sbm_25,10000,Chao Lee Jeng 2
-999.0,5.81141521974e11,5.81141522124e11,150,23,5,sbm_25,10000,Morgan Ridout
-999.0,13975.1,14282.1,307,23,10,sbm_25,10000,Morgan Ridout
-999.0,10390.7,10788.7,398,23,15,sbm_25,10000,Morgan Ridout
-999.0,7914.200000000001,8453.2,539,23,20,sbm_25,10000,Morgan Ridout
-999.0,6241.9,6855.9,614,23,25,sbm_25,10000,Morgan Ridout
-999.0,6310.1,7075.1,765,23,30,sbm_25,10000,Morgan Ridout
-999.0,6126.2,7025.2,899,23,35,sbm_25,10000,Morgan Ridout
-999.0,6428.2,7442.2,1014,23,40,sbm_25,10000,Morgan Ridout
-999.0,6802.0,7926.0,1124,23,45,sbm_25,10000,Morgan Ridout
-999.0,6263.3,7554.3,1291,23,50,sbm_25,10000,Morgan Ridout
1000.0,11512.250108788292,11664.250108788292,152,24,5,sbm_25,10000,Pseudolikelihood
-999.0,11400.5,11552.5,152,24,5,sbm_25,10000,Chao
-999.0,23027.74999729478,23179.74999729478,152,24,5,sbm_25,10000,Turing Geometric
-999.0,9149.0,9301.0,152,24,5,sbm_25,10000,Schnabel
-999.0,11400.167769928888,11552.167769928888,152,24,5,sbm_25,10000,Zelterman
-999.0,9150.39999999997,9302.39999999997,152,24,5,sbm_25,10000,Chao Lee Jeng 1
-999.0,12176.009596725766,12328.009596725766,152,24,5,sbm_25,10000,Chao Lee Jeng 0
-999.0,300.75,452.75,152,24,5,sbm_25,10000,Jackknife k = 4
-999.0,270.85,422.85,152,24,5,sbm_25,10000,Jackknife k = 3
-999.0,300.75,452.75,152,24,5,sbm_25,10000,Jackknife k = 5
-999.0,-1151,-999,152,24,5,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,9165.675000527523,9317.675000527523,152,24,5,sbm_25,10000,Turing
-999.0,210.95,362.95,152,24,5,sbm_25,10000,Jackknife k = 2
-999.0,120.80000000000001,272.8,152,24,5,sbm_25,10000,Jackknife k = 1
-999.0,9150.39999999997,9302.39999999997,152,24,5,sbm_25,10000,Chao Lee Jeng 2
1000.0,5948.4219325189515,6259.4219325189515,311,24,10,sbm_25,10000,Pseudolikelihood
-999.0,5738.0625,6049.0625,311,24,10,sbm_25,10000,Chao
-999.0,11932.624669041968,12243.624669041968,311,24,10,sbm_25,10000,Turing Geometric
-999.0,5295.375,5606.375,311,24,10,sbm_25,10000,Schnabel
-999.0,5735.43097325749,6046.43097325749,311,24,10,sbm_25,10000,Zelterman
-999.0,5269.506250000006,5580.506250000006,311,24,10,sbm_25,10000,Chao Lee Jeng 1
-999.0,5941.99601846224,6252.99601846224,311,24,10,sbm_25,10000,Chao Lee Jeng 0
-999.0,882.7777777777778,1193.7777777777778,311,24,10,sbm_25,10000,Jackknife k = 4
-999.0,712.1777777777776,1023.1777777777776,311,24,10,sbm_25,10000,Jackknife k = 3
-999.0,1022.7222222222222,1333.7222222222222,311,24,10,sbm_25,10000,Jackknife k = 5
-999.0,-1310,-999,311,24,10,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,5285.3377658291665,5596.3377658291665,311,24,10,sbm_25,10000,Turing
-999.0,509.41111111111115,820.4111111111112,311,24,10,sbm_25,10000,Jackknife k = 2
-999.0,272.70000000000005,583.7,311,24,10,sbm_25,10000,Jackknife k = 1
-999.0,5269.506250000006,5580.506250000006,311,24,10,sbm_25,10000,Chao Lee Jeng 2
1000.0,9187.37043588597,9640.37043588597,453,24,15,sbm_25,10000,Pseudolikelihood
-999.0,8880.181818181818,9333.181818181818,453,24,15,sbm_25,10000,Chao
-999.0,18426.11323086472,18879.11323086472,453,24,15,sbm_25,10000,Turing Geometric
-999.0,8417.363636363636,8870.363636363636,453,24,15,sbm_25,10000,Schnabel
-999.0,8876.56069987934,9329.56069987934,453,24,15,sbm_25,10000,Zelterman
-999.0,8464.236363636368,8917.236363636368,453,24,15,sbm_25,10000,Chao Lee Jeng 1
-999.0,9132.22686342798,9585.22686342798,453,24,15,sbm_25,10000,Chao Lee Jeng 0
-999.0,1428.0238095238096,1881.0238095238096,453,24,15,sbm_25,10000,Jackknife k = 4
-999.0,1124.6333333333334,1577.6333333333334,453,24,15,sbm_25,10000,Jackknife k = 3
-999.0,1698.595238095238,2151.595238095238,453,24,15,sbm_25,10000,Jackknife k = 5
-999.0,-1452,-999,453,24,15,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,8479.58956663047,8932.58956663047,453,24,15,sbm_25,10000,Turing
-999.0,786.7476190476189,1239.7476190476189,453,24,15,sbm_25,10000,Jackknife k = 2
-999.0,412.5333333333333,865.5333333333333,453,24,15,sbm_25,10000,Jackknife k = 1
-999.0,8464.236363636368,8917.236363636368,453,24,15,sbm_25,10000,Chao Lee Jeng 2
1000.0,10435.921203479555,11036.921203479555,601,24,20,sbm_25,10000,Pseudolikelihood
-999.0,10031.058823529413,10632.058823529413,601,24,20,sbm_25,10000,Chao
-999.0,20942.36679660321,21543.36679660321,601,24,20,sbm_25,10000,Turing Geometric
-999.0,9749.70588235294,10350.70588235294,601,24,20,sbm_25,10000,Schnabel
-999.0,10025.474469327322,10626.474469327322,601,24,20,sbm_25,10000,Zelterman
-999.0,9776.855882352942,10377.855882352942,601,24,20,sbm_25,10000,Chao Lee Jeng 1
-999.0,10333.98944029214,10934.98944029214,601,24,20,sbm_25,10000,Chao Lee Jeng 0
-999.0,1966.3815789473683,2567.3815789473683,601,24,20,sbm_25,10000,Jackknife k = 4
-999.0,1535.6868421052632,2136.686842105263,601,24,20,sbm_25,10000,Jackknife k = 3
-999.0,2360.092105263158,2961.092105263158,601,24,20,sbm_25,10000,Jackknife k = 5
-999.0,-1600,-999,601,24,20,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,9792.171716698589,10393.171716698589,601,24,20,sbm_25,10000,Turing
-999.0,1065.9052631578948,1666.9052631578948,601,24,20,sbm_25,10000,Jackknife k = 2
-999.0,554.8,1155.8,601,24,20,sbm_25,10000,Jackknife k = 1
-999.0,9776.855882352942,10377.855882352942,601,24,20,sbm_25,10000,Chao Lee Jeng 2
1000.0,9544.98441307552,10284.98441307552,740,24,25,sbm_25,10000,Pseudolikelihood
-999.0,9052.57142857143,9792.57142857143,740,24,25,sbm_25,10000,Chao
-999.0,19180.140349869278,19920.140349869278,740,24,25,sbm_25,10000,Turing Geometric
-999.0,9051.75,9791.75,740,24,25,sbm_25,10000,Schnabel
-999.0,9043.421115849596,9783.421115849596,740,24,25,sbm_25,10000,Zelterman
-999.0,9002.628571428566,9742.628571428566,740,24,25,sbm_25,10000,Chao Lee Jeng 1
-999.0,9409.54056280085,10149.54056280085,740,24,25,sbm_25,10000,Chao Lee Jeng 0
-999.0,2427.6333333333337,3167.6333333333337,740,24,25,sbm_25,10000,Jackknife k = 4
-999.0,1894.2333333333331,2634.233333333333,740,24,25,sbm_25,10000,Jackknife k = 3
-999.0,2916.9666666666667,3656.9666666666667,740,24,25,sbm_25,10000,Jackknife k = 5
-999.0,-1739,-999,740,24,25,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,9017.8097886366,9757.8097886366,740,24,25,sbm_25,10000,Turing
-999.0,1313.8733333333334,2053.8733333333334,740,24,25,sbm_25,10000,Jackknife k = 2
-999.0,683.52,1423.52,740,24,25,sbm_25,10000,Jackknife k = 1
-999.0,9002.628571428566,9742.628571428566,740,24,25,sbm_25,10000,Chao Lee Jeng 2
1000.0,8532.80645758609,9371.80645758609,839,24,30,sbm_25,10000,Pseudolikelihood
-999.0,7980.012500000001,8819.0125,839,24,30,sbm_25,10000,Chao
-999.0,17168.519311076892,18007.519311076892,839,24,30,sbm_25,10000,Turing Geometric
-999.0,8170.299999999999,9009.3,839,24,30,sbm_25,10000,Schnabel
-999.0,7967.011747808756,8806.011747808756,839,24,30,sbm_25,10000,Zelterman
-999.0,8072.228750000004,8911.228750000004,839,24,30,sbm_25,10000,Chao Lee Jeng 1
-999.0,8379.5125,9218.5125,839,24,30,sbm_25,10000,Chao Lee Jeng 0
-999.0,2728.5172413793102,3567.5172413793102,839,24,30,sbm_25,10000,Jackknife k = 4
-999.0,2132.8781609195403,2971.8781609195403,839,24,30,sbm_25,10000,Jackknife k = 3
-999.0,3272.5114942528735,4111.5114942528735,839,24,30,sbm_25,10000,Jackknife k = 5
-999.0,-1838,-999,839,24,30,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,8086.664391525916,8925.664391525916,839,24,30,sbm_25,10000,Turing
-999.0,1482.0540229885055,2321.0540229885055,839,24,30,sbm_25,10000,Jackknife k = 2
-999.0,772.3666666666668,1611.3666666666668,839,24,30,sbm_25,10000,Jackknife k = 1
-999.0,8072.228750000004,8911.228750000004,839,24,30,sbm_25,10000,Chao Lee Jeng 2
1000.0,9066.577905553688,10044.577905553688,978,24,35,sbm_25,10000,Pseudolikelihood
-999.0,8424.79411764706,9402.79411764706,978,24,35,sbm_25,10000,Chao
-999.0,18252.82955560971,19230.82955560971,978,24,35,sbm_25,10000,Turing Geometric
-999.0,8717.21568627451,9695.21568627451,978,24,35,sbm_25,10000,Schnabel
-999.0,8408.259946171138,9386.259946171138,978,24,35,sbm_25,10000,Zelterman
-999.0,8606.4,9584.4,978,24,35,sbm_25,10000,Chao Lee Jeng 1
-999.0,8888.294117647058,9866.294117647058,978,24,35,sbm_25,10000,Chao Lee Jeng 0
-999.0,3179.7857142857138,4157.785714285714,978,24,35,sbm_25,10000,Jackknife k = 4
-999.0,2486.2714285714287,3464.2714285714287,978,24,35,sbm_25,10000,Jackknife k = 3
-999.0,3812.357142857142,4790.357142857142,978,24,35,sbm_25,10000,Jackknife k = 5
-999.0,-1977,-999,978,24,35,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,8620.8645487324,9598.8645487324,978,24,35,sbm_25,10000,Turing
-999.0,1727.871428571429,2705.871428571429,978,24,35,sbm_25,10000,Jackknife k = 2
-999.0,900.5142857142857,1878.5142857142857,978,24,35,sbm_25,10000,Jackknife k = 1
-999.0,8606.4,9584.4,978,24,35,sbm_25,10000,Chao Lee Jeng 2
1000.0,8508.036563784468,9646.036563784468,1138,24,40,sbm_25,10000,Pseudolikelihood
-999.0,8002.507042253521,9140.507042253521,1138,24,40,sbm_25,10000,Chao
-999.0,17283.38869367452,18421.38869367452,1138,24,40,sbm_25,10000,Turing Geometric
-999.0,8236.054794520547,9374.054794520547,1138,24,40,sbm_25,10000,Schnabel
-999.0,7986.642932980711,9124.64293298071,1138,24,40,sbm_25,10000,Zelterman
-999.0,8133.451095394172,9271.451095394172,1138,24,40,sbm_25,10000,Chao Lee Jeng 1
-999.0,8366.262068965521,9504.262068965521,1138,24,40,sbm_25,10000,Chao Lee Jeng 0
-999.0,3626.893977732794,4764.893977732794,1138,24,40,sbm_25,10000,Jackknife k = 4
-999.0,2846.9358805668016,3984.9358805668016,1138,24,40,sbm_25,10000,Jackknife k = 3
-999.0,4331.6651484480435,5469.6651484480435,1138,24,40,sbm_25,10000,Jackknife k = 5
-999.0,1123.9502515777249,2261.950251577725,1138,24,40,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,8143.492649213962,9281.492649213962,1138,24,40,sbm_25,10000,Turing
-999.0,1986.3294871794874,3124.3294871794874,1138,24,40,sbm_25,10000,Jackknife k = 2
-999.0,1039.35,2177.35,1138,24,40,sbm_25,10000,Jackknife k = 1
-999.0,8133.703631741417,9271.703631741417,1138,24,40,sbm_25,10000,Chao Lee Jeng 2
1000.0,8286.763731629795,9522.763731629795,1236,24,45,sbm_25,10000,Pseudolikelihood
-999.0,8078.054878048781,9314.05487804878,1236,24,45,sbm_25,10000,Chao
-999.0,17043.033724800396,18279.033724800396,1236,24,45,sbm_25,10000,Turing Geometric
-999.0,8053.238636363636,9289.238636363636,1236,24,45,sbm_25,10000,Schnabel
-999.0,8071.280726640616,9307.280726640616,1236,24,45,sbm_25,10000,Zelterman
-999.0,8023.827160493825,9259.827160493825,1236,24,45,sbm_25,10000,Chao Lee Jeng 1
-999.0,8223.853111574846,9459.853111574846,1236,24,45,sbm_25,10000,Chao Lee Jeng 0
-999.0,3919.928764388066,5155.928764388066,1236,24,45,sbm_25,10000,Jackknife k = 4
-999.0,3077.720671834624,4313.720671834624,1236,24,45,sbm_25,10000,Jackknife k = 3
-999.0,4682.267030772846,5918.267030772846,1236,24,45,sbm_25,10000,Jackknife k = 5
-999.0,5170.719943995456,6406.719943995456,1236,24,45,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,8027.503351798909,9263.503351798909,1236,24,45,sbm_25,10000,Turing
-999.0,2148.6919191919196,3384.6919191919196,1236,24,45,sbm_25,10000,Jackknife k = 2
-999.0,1125.4222222222224,2361.4222222222224,1236,24,45,sbm_25,10000,Jackknife k = 1
-999.0,8024.325670704351,9260.325670704351,1236,24,45,sbm_25,10000,Chao Lee Jeng 2
1000.0,7585.394452148021,8961.39445214802,1376,24,50,sbm_25,10000,Pseudolikelihood
-999.0,7536.301886792453,8912.301886792453,1376,24,50,sbm_25,10000,Chao
-999.0,15783.297276871082,17159.297276871082,1376,24,50,sbm_25,10000,Turing Geometric
-999.0,7408.1186440677975,8784.118644067798,1376,24,50,sbm_25,10000,Schnabel
-999.0,7535.298528446507,8911.298528446507,1376,24,50,sbm_25,10000,Zelterman
-999.0,7396.98867793068,8772.98867793068,1376,24,50,sbm_25,10000,Chao Lee Jeng 1
-999.0,7564.213427902827,8940.213427902827,1376,24,50,sbm_25,10000,Chao Lee Jeng 0
-999.0,4250.240051020408,5626.240051020408,1376,24,50,sbm_25,10000,Jackknife k = 4
-999.0,3352.754234693877,4728.754234693877,1376,24,50,sbm_25,10000,Jackknife k = 3
-999.0,5054.8607142857145,6430.8607142857145,1376,24,50,sbm_25,10000,Jackknife k = 5
-999.0,7697.537035930825,9073.537035930825,1376,24,50,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,7397.790911646311,8773.79091164631,1376,24,50,sbm_25,10000,Turing
-999.0,2352.4767346938775,3728.4767346938775,1376,24,50,sbm_25,10000,Jackknife k = 2
-999.0,1238.7200000000003,2614.7200000000003,1376,24,50,sbm_25,10000,Jackknife k = 1
-999.0,7397.561763745236,8773.561763745236,1376,24,50,sbm_25,10000,Chao Lee Jeng 2
-999.0,9105.5,9257.5,152,24,5,sbm_25,10000,Morgan Ridout
-999.0,5307.3,5618.3,311,24,10,sbm_25,10000,Morgan Ridout
-999.0,8525.3,8978.3,453,24,15,sbm_25,10000,Morgan Ridout
-999.0,9865.8,10466.8,601,24,20,sbm_25,10000,Morgan Ridout
-999.0,9120.7,9860.7,740,24,25,sbm_25,10000,Morgan Ridout
-999.0,8210.4,9049.4,839,24,30,sbm_25,10000,Morgan Ridout
-999.0,8769.9,9747.9,978,24,35,sbm_25,10000,Morgan Ridout
-999.0,8259.7,9397.7,1138,24,40,sbm_25,10000,Morgan Ridout
-999.0,8068.6,9304.6,1236,24,45,sbm_25,10000,Morgan Ridout
-999.0,7401.700000000001,8777.7,1376,24,50,sbm_25,10000,Morgan Ridout
1000.0,9348.364579357903,9485.364579357903,137,25,5,sbm_25,10000,Pseudolikelihood
-999.0,9248.0,9385.0,137,25,5,sbm_25,10000,Chao
-999.0,18700.24999666995,18837.24999666995,137,25,5,sbm_25,10000,Turing Geometric
-999.0,6660.0,6797.0,137,25,5,sbm_25,10000,Schnabel
-999.0,9247.667891551717,9384.667891551717,137,25,5,sbm_25,10000,Zelterman
-999.0,7513.562954554608,7650.562954554608,137,25,5,sbm_25,10000,Chao Lee Jeng 1
-999.0,10710.276005481868,10847.276005481868,137,25,5,sbm_25,10000,Chao Lee Jeng 0
-999.0,270.75,407.75,137,25,5,sbm_25,10000,Jackknife k = 4
-999.0,243.85000000000002,380.85,137,25,5,sbm_25,10000,Jackknife k = 3
-999.0,270.75,407.75,137,25,5,sbm_25,10000,Jackknife k = 5
-999.0,-1136,-999,137,25,5,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,7439.175000649394,7576.175000649394,137,25,5,sbm_25,10000,Turing
-999.0,189.95,326.95,137,25,5,sbm_25,10000,Jackknife k = 2
-999.0,108.80000000000001,245.8,137,25,5,sbm_25,10000,Jackknife k = 1
-999.0,7513.562954554608,7650.562954554608,137,25,5,sbm_25,10000,Chao Lee Jeng 2
1000.0,42279.58364958429,42570.58364958429,291,25,10,sbm_25,10000,Pseudolikelihood
-999.0,42050.0,42341.0,291,25,10,sbm_25,10000,Chao
-999.0,84535.24999926165,84826.24999926165,291,25,10,sbm_25,10000,Turing Geometric
-999.0,36400.0,36691.0,291,25,10,sbm_25,10000,Schnabel
-999.0,42049.66724124706,42340.66724124706,291,25,10,sbm_25,10000,Zelterman
-999.0,37998.73343444403,38289.73343444403,291,25,10,sbm_25,10000,Chao Lee Jeng 1
-999.0,43176.93002941039,43467.93002941039,291,25,10,sbm_25,10000,Chao Lee Jeng 0
-999.0,866.7222222222222,1157.7222222222222,291,25,10,sbm_25,10000,Jackknife k = 4
-999.0,694.1222222222223,985.1222222222223,291,25,10,sbm_25,10000,Jackknife k = 3
-999.0,1010.2777777777778,1301.2777777777778,291,25,10,sbm_25,10000,Jackknife k = 5
-999.0,-1290,-999,291,25,10,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,37960.98518526154,38251.98518526154,291,25,10,sbm_25,10000,Turing
-999.0,492.2888888888889,783.2888888888889,291,25,10,sbm_25,10000,Jackknife k = 2
-999.0,261.0,552.0,291,25,10,sbm_25,10000,Jackknife k = 1
-999.0,37998.73343444403,38289.73343444403,291,25,10,sbm_25,10000,Chao Lee Jeng 2
1000.0,36772.518351913546,37156.518351913546,384,25,15,sbm_25,10000,Pseudolikelihood
-999.0,36481.0,36865.0,384,25,15,sbm_25,10000,Chao
-999.0,73535.49999660936,73919.49999660936,384,25,15,sbm_25,10000,Turing Geometric
-999.0,33124.5,33508.5,384,25,15,sbm_25,10000,Schnabel
-999.0,36480.33507792161,36864.33507792161,384,25,15,sbm_25,10000,Zelterman
-999.0,34228.46096338919,34612.46096338919,384,25,15,sbm_25,10000,Chao Lee Jeng 1
-999.0,37050.76759001094,37434.76759001094,384,25,15,sbm_25,10000,Chao Lee Jeng 0
-999.0,1265.0952380952383,1649.0952380952383,384,25,15,sbm_25,10000,Jackknife k = 4
-999.0,988.7333333333333,1372.7333333333333,384,25,15,sbm_25,10000,Jackknife k = 3
-999.0,1515.3809523809523,1899.3809523809523,384,25,15,sbm_25,10000,Jackknife k = 5
-999.0,-1383,-999,384,25,15,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,34214.44603198348,34598.44603198348,384,25,15,sbm_25,10000,Turing
-999.0,685.9904761904761,1069.990476190476,384,25,15,sbm_25,10000,Jackknife k = 2
-999.0,356.5333333333333,740.5333333333333,384,25,15,sbm_25,10000,Jackknife k = 1
-999.0,34228.46096338919,34612.46096338919,384,25,15,sbm_25,10000,Chao Lee Jeng 2
1000.0,27102.321809056837,27624.321809056837,522,25,20,sbm_25,10000,Pseudolikelihood
-999.0,26728.9,27250.9,522,25,20,sbm_25,10000,Chao
-999.0,54234.5499713274,54756.5499713274,522,25,20,sbm_25,10000,Turing Geometric
-999.0,25257.2,25779.2,522,25,20,sbm_25,10000,Schnabel
-999.0,26727.241387403512,27249.241387403512,522,25,20,sbm_25,10000,Zelterman
-999.0,25613.83560304447,26135.83560304447,522,25,20,sbm_25,10000,Chao Lee Jeng 1
-999.0,27090.999469216025,27612.999469216025,522,25,20,sbm_25,10000,Chao Lee Jeng 0
-999.0,1786.6710526315787,2308.6710526315787,522,25,20,sbm_25,10000,Jackknife k = 4
-999.0,1383.8078947368422,1905.8078947368422,522,25,20,sbm_25,10000,Jackknife k = 3
-999.0,2161.3947368421054,2683.3947368421054,522,25,20,sbm_25,10000,Jackknife k = 5
-999.0,-1521,-999,522,25,20,sbm_25,10000,Conway-Maxwell-Poisson
-999.0,25625.065527828774,26147.065527828774,522,25,20,sbm_25,10000,Turing
-999.0,952.1868421052632,1474.1868421052632,522,25,20,sbm_25,10000,Jackknife k = 2
-999.0,491.15,1013.15,522,25,20,sbm_25,10000,Jackknife k = 1
